,Keyword_1,frequency,Keyword_2,degreee
183,catadioptric,1,additive manufacturing,2
184,fabrication,1,low-rank tensor factorization,2
185,light field recording,1,low-rank and,2
186,mirror design,1,diminished relity,2
187,2012,1,light field rendering,2
188,omni-directional imaging,1,upsampling,2
189,ultra-high resolution,1,epipolar plane image (epi),2
190,video,1,creative photography,2
191,i,1,light fields reconstruction,2
192,4,1,rgb-d sensor,2
193,1 [image processing and computer vision]: digitization and image,1,people counting,2
194,experimentation,1,sparse linear systems,2
195,performance,1,depth-velocity filters,2
196,verification,1,multidimensional filtering,2
197,extended depth of,1,light field videos,2
198,physics,1,black zone,2
199,issue 73,1,pixel mapping,2
200,mechanical engineering,1,super-resolution image synthesis,2
201,fluid mechanics,1,3d imaging,2
202,engineering,1,light field microscopy,2
203,blurred observations,1,distributed compressive sensing,2
204,image simulation,1,joint sparsity signal,2
205,optical,1,3d light fields,2
206,optical multiplexing,1,disparity estimation,2
207,bayesian methods,1,zoom,2
208,panorama,1,light-field cameras,2
209,zernike polynomials,1,modulation transfer function,2
210,compression,1,image-based lighting,2
211,defocus blur,1,surface light field,2
212,image formation,1,light field representation,2
213,system performance,1,i,2
214,mtf,1,4,2
215,iso,1,1 [image processing and computer vision]: digitization and image,2
216,catadioptric imaging,1,blurred observations,2
217,wide-angle light,1,optical multiplexing,2
218,3d reconstruction,1,panorama,2
219,microscopy,1,catadioptric imaging,2
220,illumination,1,wide-angle light,2
221,light field microscope,1,3d reconstruction,2
222,music emotion recognition,1,microscopy,2
223,visual,1,variable-focus lens,2
224,passive reflectance field display,1,data compression,2
225,image-based relighting with natural,1,rendering (computer graphics),2
226,variable-focus lens,1,digital photography,2
227,depth detection,1,fourier transform,2
228,data compression,1,projection-slice theorem,2
229,rendering (computer graphics),1,appearance-based object recognition,2
230,digital photography,1,face recognition,2
231,fourier transform,1,linage-based rendering,2
232,projection-slice theorem,1,texture mapping,2
233,appearance-based object recognition,1,compression algorithms,2
234,face recognition,1,cylindrical panorama,1
235,linage-based rendering,1,music emotion recognition,1
236,texture mapping,1,passive reflectance field display,1
237,compression algorithms,1,image-based relighting with natural,1
