,Keyword_1,frequency,Keyword_2,degreee
255,phase,1,complex fir filters,3
256,scaled discrete fourier transform,1,low-delay filters,3
257,scaled discrete convolution,1,domestication,3
258,computational methods,1,domestic animals,3
259,sparsity,1,captivity,3
260,nonlinear,1,behavioral development,3
261,fresnel transform,1,filters,3
262,computer generated hologram,1,rf filter,2
263,fast calculation,1,lithium niobate,2
264,pre-calculated object,1,greedy algorithms,2
265,magnetic vector potential,1,compact fft architectures,2
266,winding inductances,1,high-throughput fft,2
267,rotation group,1,exponential radon transform,2
268,generalized spherical,1,fast laplace transform,2
269,interference alignment,1,incomplete data,2
270,documentation,1,conjugate gradient methods,2
271,fast algorithm for chirp transform,1,vertex-frequency analysis,2
272,chirp z-transform,1,windowed graph,2
273,fresnel,1,dit,2
274,fourier transform spectra,1,nonharmonic fourier series,2
275,high-speed optical,1,nonuniform fast fourier transform (nu-fft),2
276,fourier transforms,1,computer-generated hologram,2
277,signal,1,spherical harmonic transform,2
278,rough surface,1,3d display,2
279,multilevel fast multipole,1,cyclotomic fast fourier,2
280,partial discharge,1,discrete legendre transform,2
281,accuracy factor,1,legendre polynomials,2
282,microstrip line,1,micromagnetics simulation,2
283,weil representation,1,hybrid,2
284,canonical eigenvectors,1,feedforward,2
285,nonequispaced data,1,pipelined architecture,2
286,chebyshev interpolation,1,microprocessor chips,2
287,fast fourier transform for discontinuous,1,processor scheduling,2
288,hidden terminals,1,symmetric group,2
289,split-step fourier,1,vector finite element method,2
290,cyclic convolution,1,three-dimensional modeling,2
291,finite fourier transform,1,graphs signal processing,2
292,laplace transform,1,matrix factorization,2
293,spectral theory,1,ieee 754 single precision format,2
294,svd,1,complex addition,2
295,numerical methods,1,complex,2
296,non-uniform grids,1,memory-addressing scheme,2
297,byzantine adversaries,1,parallel computations,2
298,distributed network error-correcting codes,1,general purpose gpu,2
299,diffraction integrals,1,winding deformation,2
300,fractional fourier transform (frt),1,impulse frequency response analysis,2
301,particle dynamics,1,optical character recognition,2
302,chinese remainder theorem,1,skew angle,2
303,instrumentation,1,ultrasonic guided wave (ugw),2
304,microcontroller,1,wave mode identification,2
305,nonuniform fast fourier transform,1,sampling rate,2
306,reconstruction of uneven seismic,1,phase difference,2
307,libor model,1,measurement accuracy,2
308,stochastic volatility,1,galois field,2
309,square-root process,1,cyclotomic decomposition,2
310,swaptions,1,parallel computing,2
311,integer transforms,1,hermitian symmetric,2
312,paired transform,1,general,2
313,wireless networks,1,inverse discrete gabor transform,2
314,multiresolution fourier transform,1,filterbank,2
315,electrical engineering education,1,dyadic-valued coefficient,2
316,complexity theory,1,fast hartley,2
317,five-step fast fourier transform,1,wigner distribution,2
318,computational complexity,1,numerical simulation,2
319,polar fourier transform,1,optical modeling,2
320,polar grid,1,hybrid computational procedure,2
321,linogram grid,1,coherent optical fourier transform,2
322,orthogonal frequency division multiplexing (ofdm),1,asymmetric digital subscriber lines (adsl),2
323,moments,1,audio signal,2
324,multiplierless,1,sparse fast fourier transform,2
325,systolic array,1,lower triangular toeplitz matrices,2
326,fast convolution,1,fast sine transform,2
327,discrete fourier transforms (dfts),1,fast cosine,2
328,eigenvalue decomposition,1,physics education,2
329,inverse discrete cosine transform,1,rubidium,2
330,multivariate fourier transform,1,multiresolution discrete fourier transforms,2
331,simplex and super-simplex,1,gps,2
332,multivariate,1,synchronization,2
333,sketching,1,gene identification,2
334,dimensionality reduction,1,lifting wavelet transform,2
335,embeddings,1,android,2
336,interpolated,1,mobile device,2
337,hyperbolic cross,1,analytical convolution,2
338,sparse grids,1,conformal fourier transform (cft),2
339,harmonic amplitude,1,green's,2
340,periodic signal,1,signal processing algorithms,2
341,power quality,1,approximation methods,2
342,s-transform,1,quantum computing,2
343,short time fourier,1,quantum circuit design,2
344,data analysis,1,chirp transform,2
345,random phase screen,1,fresnel diffraction,2
346,polar fourier series,1,wigner distribution function,2
347,fractional fast fourier transform (fft),1,frequency estimation,2
348,image registration,1,interpolated fast fourier transform,2
349,recursive format,1,phase,2
350,arithmetical complexity,1,scaled discrete fourier transform,2
351,far-field,1,scaled discrete convolution,2
352,two-dimensional and three-dimensional curvelet transforms,1,fresnel transform,2
353,private approximations,1,computer generated hologram,2
354,secure multiparty computation,1,fast calculation,2
355,nearest neighbor,1,pre-calculated object,2
356,texcp,1,magnetic vector potential,2
357,traffic engineering,1,winding inductances,2
358,responsive,1,rotation group,2
359,online,1,generalized spherical,2
360,distributed,1,fast algorithm for chirp transform,2
361,stable,1,chirp z-transform,2
362,expander graphs,1,fresnel,2
363,forney's error exponent,1,fourier transform spectra,2
364,iterative decoding,1,high-speed optical,2
365,cells,1,permutation factor circulant matrices,2
366,ischemia,1,fast fourier transform(fft),2
367,myocardial infarction,1,rough surface,2
368,catheters,1,multilevel fast multipole,2
369,race/ethnicity,1,partial discharge,2
370,health disparities,1,accuracy factor,2
371,cultural competence,1,microstrip line,2
372,gauss transform,1,weil representation,2
373,unequally spaced fourier transforms,1,canonical eigenvectors,2
374,reed-solomon codes,1,split-step fourier,2
375,codes on graphs,1,cyclic convolution,2
376,computational electromagnetics,1,numerical methods,2
377,simulation of optical sysyems,1,non-uniform grids,2
378,hexagonal lattice,1,diffraction integrals,2
379,image,1,fractional fourier transform (frt),2
380,benchmark,1,chinese remainder theorem,2
381,bit-reversal,1,instrumentation,2
382,data scrambling,1,microcontroller,2
383,gabor multipliers,1,integer transforms,2
384,gabor transform,1,paired transform,2
385,boundary element method,1,electrical engineering education,2
386,generalized inverse,1,complexity theory,2
387,drazin inverse,1,fast convolution,2
388,digital signal processing (dsp),1,discrete fourier transforms (dfts),2
389,frequency,1,eigenvalue decomposition,2
390,discontinuous fast fourier transform (dfft),1,multivariate fourier transform,2
391,discontinuous,1,simplex and super-simplex,2
392,interpolation method,1,multivariate,2
393,fast approximate subspace tracking (fast) algorithm,1,interpolated,2
394,fractional fourier,1,data analysis,2
395,associated legendre,1,random phase screen,2
396,wind waves,1,polar fourier series,2
397,wave simulation,1,recursive format,2
398,wave analysis,1,arithmetical complexity,2
399,fast hartley transform,1,far-field,2
400,data stream analysis,1,private approximations,2
401,approximate query processing,1,secure multiparty computation,2
402,data structures and,1,nearest neighbor,2
403,aliasing,1,expander graphs,2
404,analysis,1,forney's error exponent,2
405,analytical,1,iterative decoding,2
406,approximation,1,race/ethnicity,2
407,boundary,1,health disparities,2
408,array failure,1,cultural competence,2
409,hartley transform,1,gauss transform,2
410,ocean engineering,1,unequally spaced fourier transforms,2
411,separation of,1,reed-solomon codes,2
412,spherical filter,1,codes on graphs,2
413,audio processing,1,computational electromagnetics,2
414,filter banks,1,simulation of optical sysyems,2
415,lapped transforms,1,hexagonal lattice,2
416,modulated filter,1,image,2
417,doe,1,boundary element method,2
418,factor graph,1,generalized inverse,2
419,finite field fourier,1,drazin inverse,2
420,transformation,1,digital signal processing (dsp),2
421,reed solomon codes,1,frequency,2
422,statistics,1,discontinuous fast fourier transform (dfft),2
423,data streams,1,discontinuous,2
424,sliding windows,1,fractional fourier,2
425,approximation algorithms,1,associated legendre,2
426,fourier integral,1,data stream analysis,2
427,numerical integration,1,approximate query processing,2
428,congestion control,1,data structures and,2
429,high-speed networks,1,array failure,2
430,large bandwidth-delay product,1,spherical filter,2
431,bearing estimation,1,congestion control,2
432,discrete transforms,1,high-speed networks,2
433,spectral transformation,1,large bandwidth-delay product,2
434,hartley transforms,1,bearing estimation,2
435,multidimensional radon,1,discrete transforms,2
436,hadamard matrix,1,spectral transformation,2
437,reverse jacket matrix,1,wavelet transform,2
438,correlator,1,short-time fourier transform,2
439,optical design,1,fast cosine transform,2
440,digital design,1,numerical stability,2
441,image recognition,1,polar ice,2
442,inverse eigenvalue problem,1,mesozoic,2
443,nonnegative matrix,1,glacial conditions,2
444,circulant matrix,1,two-dimensional laplace transform,2
445,fast fourier transform for nonequispaced data,1,numerical inversion method,2
446,radon transform,1,fresnel integral calculation,2
447,p-glycoprotein,1,diameter,2
448,ethnicity,1,shortest paths,2
449,single nucleotide polymorphism,1,matrix multiplication,2
450,mdr1,1,characters of groups,2
451,data mining,1,sparse fast fourier transform (sfft),1
452,association rules,1,clifford fourier transform (cft),1
453,similarity metric,1,spontaneous pupillary oscillation,1
454,min hashing,1,common subexpression elimination (cse),1
455,locality,1,butterfly of cooley-tukey algorithm,1
456,wavelet transform,1,computational displays,1
457,short-time fourier transform,1,computational illumination,1
458,fast solver,1,optical chirp z-transform (oczt),1
459,integral equation,1,optical discrete fourier transform,1
460,nonuniform fft (nufft),1,decode and forward communication,1
461,cepstrum,1,relay networks (telecommunication),1
462,complex fir filters,1,inverse fast fourier transform (ifft),1
463,low-delay filters,1,common sub expression elimination (cse),1
464,multi-dimension,1,cyclotomic decomposition fourier transform,1
465,radix-2,1,galois field (finite field),1
466,risc,1,application specific integrated circuit,1
467,vector super computer,1,complex number multiplication,1
468,microphthalmia,1,nonuniform fast fourier transform (nufft),1
469,c-kit,1,non-stationary sinusoid synthesis,1
470,steel factor,1,sampling and interpolation,1
471,mapk,1,fourier analysis,1
472,p90 rsk,1,numerical differentiation and integration,1
473,ubiquitin,1,chebyshev interpolation,1
474,fast cosine transform,1,fast fourier transform for discontinuous,1
475,numerical stability,1,byzantine adversaries,1
476,domestication,1,distributed network error-correcting codes,1
477,domestic animals,1,nonuniform fast fourier transform,1
478,captivity,1,reconstruction of uneven seismic,1
479,behavioral development,1,multiresolution fourier transform,1
480,filters,1,five-step fast fourier transform,1
481,polar ice,1,computational complexity,1
482,mesozoic,1,orthogonal frequency division multiplexing (ofdm),1
483,glacial conditions,1,inverse discrete cosine transform,1
484,two-dimensional laplace transform,1,fractional fast fourier transform (fft),1
485,numerical inversion method,1,image registration,1
486,fresnel integral calculation,1,two-dimensional and three-dimensional curvelet transforms,1
487,diameter,1,interpolation method,1
488,shortest paths,1,fast approximate subspace tracking (fast) algorithm,1
489,matrix multiplication,1,fast fourier transform for nonequispaced data,1
490,characters of groups,1,radon transform,1
