,Keyword_1,frequency,Keyword_2,degreee
204,multi-uav,1,software requirement,3
205,mobile group,1,house of,3
206,fuzzy measurement,1,pervasive technologies,3
207,access control,1,ad-hoc collaboration,3
208,cross domain authentication,1,collaborative applications,3
209,authorization,1,multi robots,3
210,collaboration technology,1,robot numbers,3
211,engineering asset,1,optimized partition,3
212,frameworks and methodologies for collaboration,1,multi-agent,3
213,collaboration enabling,1,pervasive computing,3
214,mobile agent,1,content adaptation,3
215,mobile grid,1,mobile computer,3
216,mobile collaborative working environments,1,incentive mechanism,3
217,interaction design,1,npr,3
218,map,1,customization,3
219,n-screen,1,xml,3
220,web browser extension,1,mobile workflow,3
221,industrial control systems,1,decentralized workflow,3
222,remote monitoring,1,mobile business,3
223,list key index terms here,1,shared field of view,3
224,no more than 5,1,mobile robot,3
225,distributed workflow management system,1,camera and,3
226,content,1,polymorphic computing,3
227,patterns system,1,embedded,3
228,dynamic security service,1,mobile collaborative environment,3
229,compact distributed,1,pocket pcs,3
230,u-health agent node,1,remote code,3
231,mobile collaboration frameworks,1,malicious behavior detection,2
232,agent uml,1,trust and,2
233,resources sharing,1,caching performances,2
234,loosely-coupled work,1,collaborative mobile learning,2
235,trust management,1,decision-making tool,2
236,mobile ad hoc networks,1,ad-hoc based collaboration,2
237,cognitive,1,mobile server,2
238,bim,1,value-focused thinking,2
239,remote gestures,1,mobile commerce,2
240,augmented,1,mobile commerce applications,2
241,concurrency control,1,bibliometric analysis,2
242,data consistency,1,user collaboration scheme,2
243,health information technologies,1,multimedia application,2
244,ehealth,1,positioning techniques,2
245,health communication,1,mobile interactions,2
246,behavior,1,collocated ad-hoc collaboration,2
247,system architecture,1,multi-mobile devices,2
248,collaborative mobile environment,1,indoor localization,2
249,location-awareness,1,wi-fi fingerprinting,2
250,collaboration software,1,localization techniques,2
251,nomadic collaboration,1,information seeking,2
252,mixed reality,1,user studies,2
253,3d applications,1,information infrastructure,2
254,advanced visualization,1,theory,2
255,remote,1,mobile phone sensing,2
256,group,1,cross-space sensing and mining,2
257,lamoc,1,cardiopulmonary resuscitation(cpr),2
258,children,1,mobile health,2
259,collaborative configurations,1,machine to,2
260,collaborative virtual environments,1,human computation games,2
261,ubiquitous computing,1,location-based content,2
262,modeling language,1,mobile multiplayer,2
263,design of mobile groupware,1,authentication,2
264,mobile shared workspace,1,ubiquitous convergence,2
265,mobile groupware design,1,real-time collaboration,2
266,cartography,1,augmented reality,2
267,mobile mapping,1,mobile multimedia,2
268,collaboration model,1,multi-touch,2
269,mobile device,1,mobile video production,2
270,user,1,collaboration prototyping,2
271,location-aware computing,1,field studies,2
272,mobile collaboration tools,1,information granularity,2
273,cooperative autonomous mobile robots system (camrs),1,resource semantic,2
274,holonic system,1,location-based services,2
275,epidemiology investigation,1,collaboration evaluation,2
276,wenchuan earthquake,1,quality of service,2
277,pda,1,social networking application,2
278,ajax,1,user collaboration framework,2
279,mobile meeting,1,web collaboration,2
280,phone platform capabilities,1,software engineering methodology,2
281,remote file access,1,mobile service,2
282,communication support,1,bioinformatics,2
283,communication patterns,1,tumor board,2
284,context elements,1,hessian eigenmaps and support vector machines,2
285,software requirement,1,manifold,2
286,house of,1,collaboration technology,2
287,ontology,1,engineering asset,2
288,ambient calculus,1,mobile agent,2
289,mixed sensor networks,1,mobile grid,2
290,distributed path-planning,1,mobile collaborative working environments,2
291,crisis management,1,interaction design,2
292,unstructured work activities,1,map,2
293,pervasive technologies,1,industrial control systems,2
294,ad-hoc collaboration,1,remote monitoring,2
295,collaborative applications,1,distributed workflow management system,2
296,speech collaboration,1,content,2
297,framework,1,patterns system,2
298,service,1,dynamic security service,2
299,multi robots,1,compact distributed,2
300,robot numbers,1,u-health agent node,2
301,optimized partition,1,mobile collaboration frameworks,2
302,asynchronous audio-mediated collaboration,1,agent uml,2
303,drawing viewing,1,resources sharing,2
304,svg,1,loosely-coupled work,2
305,groupware mobile applications,1,system architecture,2
306,design guidelines,1,collaborative mobile environment,2
307,web services platform,1,location-awareness,2
308,middleware for,1,collaboration software,2
309,design patterns,1,nomadic collaboration,2
310,collaborative mobile applications,1,collaborative virtual environments,2
311,collaborative systems,1,ubiquitous computing,2
312,cell phones,1,mobile shared workspace,2
313,web 2.0,1,mobile groupware design,2
314,multi-agent,1,location-aware computing,2
315,uddi,1,mobile collaboration tools,2
316,messenger,1,communication support,2
317,software agent,1,ontology,2
318,pervasive computing,1,ambient calculus,2
319,content adaptation,1,mixed sensor networks,2
320,mobile computer,1,distributed path-planning,2
321,incentive mechanism,1,crisis management,2
322,informal interactions,1,unstructured work activities,2
323,mobile informal co-located collaboration,1,speech collaboration,2
324,npr,1,asynchronous audio-mediated collaboration,2
325,customization,1,drawing viewing,2
326,xml,1,svg,2
327,mobile workflow,1,groupware mobile applications,2
328,decentralized workflow,1,design guidelines,2
329,mobile business,1,web services platform,2
330,co-learn,1,middleware for,2
331,collaborated,1,context-aware collaboration,2
332,pervasive,1,mobile enterprise,2
333,life long,1,seamless mobility,2
334,collaborative services and processes,1,mobile groupware client,2
335,distribution and mobility,1,cvw,2
336,context-aware collaboration,1,middleware for mobile groupware,2
337,mobile enterprise,1,migration decision,2
338,seamless mobility,1,fuzzy control,2
339,shared field of view,1,spontaneous collaboration,2
340,mobile robot,1,peer-to-peer networks,2
341,camera and,1,mobile environments,2
342,mobile groupware client,1,software agents,2
343,cvw,1,and multimedia,2
344,middleware for mobile groupware,1,service-oriented collaboration,2
345,migration decision,1,peer-to-peer collaboration,2
346,fuzzy control,1,multimedia,2
347,soap infoset,1,resource collaboration,1
348,xgsp,1,inter-cell interference coordination,1
349,audio/video,1,scientific mobile infrastructures,1
350,spontaneous collaboration,1,digital collaboration,1
351,peer-to-peer networks,1,frameworks and methodologies for collaboration,1
352,mobile environments,1,collaboration enabling,1
353,polymorphic computing,1,list key index terms here,1
354,embedded,1,no more than 5,1
355,software agents,1,modeling language,1
356,mobile collaborative environment,1,design of mobile groupware,1
357,pocket pcs,1,cooperative autonomous mobile robots system (camrs),1
358,remote code,1,holonic system,1
359,and multimedia,1,communication patterns,1
360,service-oriented collaboration,1,design patterns,1
361,peer-to-peer collaboration,1,collaborative mobile applications,1
362,multimedia,1,informal interactions,1
363,mobile colllaboration,1,mobile informal co-located collaboration,1
364,adaptability,1,collaborative services and processes,1
365,mcws,1,distribution and mobility,1
366,coordination,1,coordination,1
367,real-time distributed collaboration,1,real-time distributed collaboration,1
368,optimistic concurrency control,1,optimistic concurrency control,1
