,Keyword_1,frequency,Keyword_2,degreee
160,wireless sensor network,1,ssto,3
161,starshade,1,carbon fibre,3
162,occulter,1,thermal properties,3
163,exoplanet,1,impact,3
164,debris disk,1,licensing,3
165,formation flying,1,maximum probable loss,3
166,airship,1,reusable launch vehicles,3
167,distributed genetic algorithm,1,cryogenics,3
168,flyback,1,propellant tank,3
169,information fusion,1,matrix crack,3
170,cu-cr2nb alloy,1,vtvl reusable rocket,2
171,in situ precipitation,1,finite-element,2
172,cu-8cr-4nb,1,space access,2
173,aluminothermic,1,trajectory optimisation,2
174,space-tourism roadmap,1,space transportation,2
175,rlv,1,rocket-based-combined-cycle,2
176,spaceliner,1,dual-rocket-based-combined-cycle,2
177,flight test,1,liquid,2
178,guidance,1,flush air data system,2
179,control,1,hypersonic flight test,2
180,optimal trajectory generation,1,methane/oxygen propellant,2
181,genetic algorithm,1,low cost launch,2
182,fpga,1,reusable lower stage,2
183,rocket based combined cycle,1,assessment of cost indexes,2
184,system design,1,analysis of cost,2
185,hypersonic vehicle,1,space debris,2
186,dare,1,special spacecraft debris collector,2
187,deimos,1,criteria function,2
188,student projects,1,stratosphere,2
189,amateur altitude,1,ozone,2
190,heating test,1,emissions,2
191,c/c composite,1,ablative materials,2
192,sic coating,1,elastomeric heat shielding materials,2
193,interlayer effect,1,general public,2
194,evolution,1,first year undergraduate/general,2
195,infrastructure,1,demonstrations,2
196,launch vehicle,1,cost-effective atmospheric,2
197,multidisciplinary,1,reusable rocket engine,2
198,rockets,1,preventive maintenance,2
199,coatings,1,effective age,2
200,tension test,1,distributed genetic algorithm,2
201,adhesion,1,adaptive control,2
202,finite element modeling,1,flight control,2
203,bond coat,1,flyback,2
204,substrate adhesion,1,information fusion,2
205,films,1,space-tourism roadmap,2
206,health monitoring,1,rlv,2
207,strain measurement,1,spaceliner,2
208,software framework,1,rocket based combined cycle,2
209,multiphysics simulation,1,system design,2
210,system integration,1,hypersonic vehicle,2
211,data,1,bond coat,2
212,polymer matrix composites,1,substrate adhesion,2
213,extreme environments,1,films,2
214,fracture,1,health monitoring,2
215,nuclear propulsion,1,strain measurement,2
216,lunar missions,1,integral-rocket-ramjet,2
217,integral-rocket-ramjet,1,two-stage-to-orbit,2
218,two-stage-to-orbit,1,real-time health monitoring,2
219,reusable launchers,1,strain,2
220,sabre,1,system and mission optimization,2
221,skylon,1,conceptual vehicle design,2
222,ssto,1,airbreathing,2
223,real-time health monitoring,1,damage-mitigating control,2
224,strain,1,fatigue crack growth,2
225,carbon fibre,1,variable-amplitude,2
226,thermal properties,1,liquid-propellant rocket engine,1
227,impact,1,health condition monitoring,1
228,licensing,1,multidisciplinary design optimization,1
229,maximum probable loss,1,two-stage-to-orbit reusable,1
230,reusable launch vehicles,1,production,1
231,cryogenics,1,ozone depletion,1
232,propellant tank,1,liquid-propellant rocket engine (lre),1
233,matrix crack,1,space shuttle main engine (ssme),1
234,system and mission optimization,1,"alpha, alpha '-bis(substituted-benzylidene)cycloalkanones",1
235,conceptual vehicle design,1,nano-tio2,1
236,airbreathing,1,microgravity experiment,1
237,damage-mitigating control,1,parafoil,1
238,fatigue crack growth,1,nuclear propulsion,1
239,variable-amplitude,1,lunar missions,1
