,Keyword_1,frequency,Keyword_2,degreee
283,epr spectroscopy,1,hippocampal neuron,3
284,oxygen,1,inhibitory post-synaptic current,3
285,tio2 nanocrystals,1,lubricant,3
286,uv-induced,1,ti-ni shape memory alloy,2
287,surfaces,1,wire electro-discharge machining,2
288,rutile,1,topography,2
289,acoustic simulations,1,distance to singularity,2
290,auditory memory,1,gap distance,2
291,biodegradable shape-memory polymers,1,language development,2
292,polymer systems,1,black phosphorus,2
293,stimuli-sensitive,1,near-infrared light,2
294,niti shape memory alloys,1,photothermal effect,2
295,novel word learning,1,disorders of memory content,2
296,non-word repetition,1,electrical brain stimulation,2
297,cortex,1,fear memory,2
298,dendrite,1,sensorineural hearing loss,2
299,hyperpolarization-activated cationic current,1,differential-algebraic systems,2
300,neuronal,1,descriptor systems,2
301,bioactive niti alloy,1,disturbance,2
302,hydroxyapatite layer,1,myelin oligodendrocyte glycoprotein,2
303,bone bonding,1,demyelination,2
304,ion irradiation,1,autoantibodies,2
305,sio2,1,dram cell transistor,2
306,photoluminescence,1,peripheral transistor,2
307,glasses,1,implant and anneal process,2
308,nonvolatile,1,nano memory,2
309,transition,1,electrical pulse,2
310,porous shape memory alloy,1,cnt,2
311,combustion synthesis,1,auditory digit span,2
312,routing,1,phase change material,2
313,flexible manufacturing systems,1,crystallization temperature,2
314,simulation,1,shape memory effect (sme),2
315,stigmergy,1,nickel titanium,2
316,netlogo,1,niti shape memory alloy,2
317,interbody fusion,1,"micro-, nano-indentation",2
318,minimal access surgery,1,fluorinated polymer,2
319,spinal surgery,1,waterborne polyurethane urea,2
320,block copolymers,1,niti-based shape memory alloys,2
321,elastomers,1,superelastic alloys,2
322,polymer networks,1,x-ray powder,2
323,shape memory polymers,1,social anxiety disorder,2
324,tini shape memory alloy,1,internet-based self-help,2
325,n+ ion implantation,1,structured diagnostic,2
326,tin,1,limit of viability,2
327,antibodies,1,ethical decision-making,2
328,biological availability,1,provisional intensive care,2
329,blood,1,automated insertion tool,2
330,interferon-beta,1,surface morphology and,2
331,multiple,1,differential scanning calorimetry,2
332,ti-ni,1,"cochlear implant, children",2
333,ca ion implantation,1,mismatch negativity,2
334,gixrd,1,holistic medicine and health,2
335,amorphization,1,clinical holistic medicine,2
336,elastic recovery,1,cam,2
337,hardness,1,titanium dioxide,2
338,"sequential, short-term memory",1,nanoporous electrode,2
339,auditory temporal sequencing,1,charge transfer reductive,2
340,receptive,1,porous nickel-titanium,2
341,implantation,1,plasma immersion ion,2
342,single electron tunneling,1,binary-symmetric markov source,2
343,phosphorus,1,critical distortion,2
344,plasma-based implantation (pbii),1,lossy source,2
345,attention,1,biodegradable shape-memory polymers,2
346,child,1,polymer systems,2
347,hearing aid,1,stimuli-sensitive,2
348,osseointegration,1,niti shape memory alloys,2
349,trans-femoral implant,1,glasses,2
350,fea,1,nonvolatile,2
351,overload protection,1,transition,2
352,hemocompatibiliy,1,porous shape memory alloy,2
353,microstructure,1,combustion synthesis,2
354,phosphorus ion implantation,1,tini shape memory alloy,2
355,biocompatibility,1,n+ ion implantation,2
356,bone healing,1,tin,2
357,trace metals,1,"sequential, short-term memory",2
358,multi-channel,1,auditory temporal sequencing,2
359,acute slice,1,receptive,2
360,fepsp,1,nonstationary nonlinear modeling,2
361,ltp,1,volterra models,2
362,gaba,1,time-varying,2
363,hippocampal neuron,1,immunology,1
364,inhibitory post-synaptic current,1,ion implanted polymers,1
365,lubricant,1,organic field-effect devices,1
366,nonstationary nonlinear modeling,1,nickel-titanium shape memory alloy,1
367,volterra models,1,surfaces,1
368,time-varying,1,rutile,1
369,array,1,array,1
370,synaptic potentials,1,synaptic potentials,1
