,Keyword_1,frequency,Keyword_2,degreee
100,streptomyces sp mds,1,thermoalkalotolerant cellulase,3
101,thermoalkalotolerant cellulase,1,rice,3
102,rice,1,qualitative screening,3
103,endophytes,1,halo zone,3
104,antimicrobial activity,1,acetyl esterase,3
105,opefb,1,cinnamic acid esterase,3
106,penicillium,1,schizophyllum,3
107,qualitative screening,1,rice straw,3
108,halo zone,1,solid-state fermentation,3
109,termite,1,termitomyces clypeatus,3
110,midgut,1,tamarind kernel powder,3
111,crystalline cellulose,1,insect cellulase,3
112,immunohistochemistry,1,enzyme-pressed rapeseed oils,3
113,acetyl esterase,1,oil yield,3
114,cinnamic acid esterase,1,oxidative stability,3
115,schizophyllum,1,response,3
116,rice straw,1,tribolium castaneum,3
117,solid-state fermentation,1,nitrogen sources,3
118,nocardiopsis sp knu,1,cost-cutting,3
119,thermoalkalotolerant,1,bacillus sp.,3
120,enzyme assay,1,cellulose powder cf 11,3
121,enzyme production,1,rice husk,3
122,miniaturization,1,tricothecium roseum,3
123,carboxymethylcellulose,1,cmcase,3
124,termitomyces clypeatus,1,total track,3
125,tamarind kernel powder,1,quantitative real-time pcr,3
126,insect cellulase,1,protozoa,3
127,enzyme-pressed rapeseed oils,1,grated carrot,3
128,oil yield,1,crude pectolytic enzyme,3
129,oxidative stability,1,crude cellulolytic enzyme,3
130,response,1,juice,3
131,rapeseed,1,enzymes,3
132,enzyme-treated rapeseed oils,1,trichoderma lignorum,3
133,antioxidant capacity,1,banana agro-wastes,3
134,tribolium castaneum,1,enzyme activity,3
135,nitrogen sources,1,microbial growth,3
136,cost-cutting,1,rumen microorganism,3
137,bacillus sp.,1,cecum,3
138,cellulose powder cf 11,1,enzyme activities,3
139,rice husk,1,microorganisms,3
140,tricothecium roseum,1,e-eucalyptus,3
141,cmcase,1,cellulolytic enzyme lignin,3
142,total track,1,molecular weight,3
143,cellulosomes,1,gel,3
144,hemicellulases,1,cellulose fabrics,3
145,clostridia,1,biomodification,3
146,mesophiles,1,cellulolytic cocktail improvement,2
147,quantitative real-time pcr,1,trichoderma viride,2
148,protozoa,1,lignocellulosic waste,2
149,umm licking block,1,hydrolysis of cellulose,2
150,ruminal fermentation,1,poly(ethylene terephthalate),2
151,gas production,1,horizontal gene transfer,2
152,degradation,1,lateral gene transfer,2
153,in,1,xylanolytic enzymes,2
154,grated carrot,1,lignocellulose biomass,2
155,crude pectolytic enzyme,1,cryptococcus sp s-2,2
156,crude cellulolytic enzyme,1,carboxymethyl cellulase,2
157,juice,1,carbohydrate binding,2
158,enzymes,1,bio-drying,2
159,trichoderma lignorum,1,water content,2
160,banana agro-wastes,1,dominant thermophilic cellulolytic bacteria,2
161,hemicellulolytic enzymes,1,streptomyces,2
162,pleurotus ostreatus,1,recombinant expression,2
163,pleurotus sajor-caju,1,nocardiopsis sp knu,2
164,solid substrate fermentation,1,thermoalkalotolerant,2
165,enzyme activity,1,carboxymethylcellulose,2
166,microbial growth,1,rapeseed,2
167,rumen microorganism,1,enzyme-treated rapeseed oils,2
168,cecum,1,antioxidant capacity,2
169,enzyme activities,1,hemicellulolytic enzymes,2
170,microorganisms,1,pleurotus ostreatus,2
171,aspergillus,1,pleurotus sajor-caju,2
172,chitin degradation,1,solid substrate fermentation,2
173,cellulolytic clostridium,1,aspergillus,2
174,transgenic plant,1,chitin degradation,2
175,transgenic animal,1,cellulolytic clostridium,2
176,e-eucalyptus,1,hydrolase family,1
177,cellulolytic enzyme lignin,1,binding,1
178,molecular weight,1,cellobionic acid phosphorylase,1
179,gel,1,glycoside hydrolase family 94,1
180,cellulose fabrics,1,,
181,biomodification,1,,
