,Keyword_1,frequency,Keyword_2,degreee
180,distance learning,1,controller,2
181,remote laboratory,1,washing machine,2
182,mechatronic system,1,competition based learning,2
183,history of science,1,project practice,2
184,mechanical design,1,innovative thinking,2
185,technical communication,1,musical mechatronics,2
186,curriculum design,1,mechatronics retention,2
187,international collaboration,1,robots,2
188,interdisciplinary,1,fault diagnose,2
189,learning,1,parity vector,2
190,knowledge space,1,subspace identification mechatronics,2
191,hafm,1,student projects,2
192,micro-mechatronic concepts,1,3d printers,2
193,intelligent systems,1,modeling and simulation,2
194,advanced robotics,1,skill analysis,2
195,educational platform,1,assistive control,2
196,'mechatron',1,mechatronics technology,2
197,mechatronics curriculum development,1,coal mine machinery,2
198,mechatronics study in the middle,1,competency analysis,2
199,component-handling,1,delphi technique,2
200,human adaptive mechatronics,1,group project-based approach,2
201,identification of human dynamic,1,local economy,2
202,dimensional inspection,1,cultivation system,2
203,flexibility,1,modularization,2
204,automatisation,1,mechatronics products,2
205,generalized impedance,1,product design process,2
206,quadripole,1,german universities of applied sciences,2
207,bond-graph,1,laboratory,2
208,training,1,hands-on skills,2
209,precision mechatronics,1,graphical representation,2
210,nanometrology,1,definition,2
211,design of nanomeasuring machines,1,project development,2
212,virtual instrumentation,1,dc motor control,2
213,computer-based projects,1,lithuania,2
214,mechatronics course,1,mechanical engineering curriculum,2
215,education turkey,1,mechatronic system,2
216,simultaneous and concurrent,1,history of science,2
217,communication,1,mechanical design,2
218,manufacturing,1,technical communication,2
219,industry-university collaboration,1,curriculum design,2
220,mechatronics courses,1,international collaboration,2
221,transurethral resection of the prostate,1,micro-mechatronic concepts,2
222,mechatronics in medicine,1,intelligent systems,2
223,microcontroller education,1,advanced robotics,2
224,mc68hci1,1,precision mechatronics,2
225,evaluation boards,1,nanometrology,2
226,sensors,1,design of nanomeasuring machines,2
227,actuators,1,virtual instrumentation,2
228,laboratory undergraduate,1,computer-based projects,2
229,mechatronics evolution,1,mechatronics course,2
230,didactical analysis,1,education turkey,2
231,uav,1,simultaneous and concurrent,2
232,robotic platform,1,mechatronics evolution,2
233,graduate-level mechatronics course,1,didactical analysis,2
234,hands-on,1,uav,2
235,engineering design,1,robotic platform,2
236,design curriculum,1,graduate-level mechatronics course,2
237,design engineering,1,hands-on,2
238,myth and reality,1,design curriculum,2
239,mems,1,design engineering,2
240,microrobots,1,integrated mechatronics,2
241,overview,1,training laboratory,2
242,integrated mechatronics,1,skills development,2
243,training laboratory,1,tertiary education,2
244,skills development,1,course contents,2
245,tertiary education,1,paper mechatronics,1
246,course contents,1,sino-german university of applied sciences,1
247,controls,1,technological and cross-border mixture value chain,1
248,modeling,1,pluri-disciplinary,1
249,design integration,1,theoretical teaching and practical teaching,1
250,team building,1,mechatronics association,1
251,project-based,1,social network,1
252,abet,1,mechatronics curriculum development,1
253,3-d animation,1,mechatronics study in the middle,1
254,electromechanical,1,human adaptive mechatronics,1
255,small,1,identification of human dynamic,1
256,fuzzy logic,1,industry-university collaboration,1
257,genetic algorithms,1,mechatronics courses,1
258,japan,1,transurethral resection of the prostate,1
259,neural,1,mechatronics in medicine,1
