,Keyword_1,frequency,Keyword_2,degreee
136,signature verification,1,retrieval,3
137,active authentication,1,semantic clothing,3
138,privacy protection,1,fuzzy fusion,3
139,imaging security,1,local binary pattern,3
140,watermarking,1,hashing,3
141,image cryptography,1,e-transaction,3
142,pixel,1,unimodal biometrics,3
143,contour,1,ecg,3
144,matching score level fusion,1,single-view-based,3
145,face reconition,1,barrel distortion,3
146,object recognition,1,super-resolution,3
147,gender issues,1,identity,3
148,multi-biometrics,1,materiality,3
149,cryptography,1,natural revocability,3
150,cryptographic keys,1,stability,3
151,session,1,signature verification,3
152,particle swarm,1,imaging security,3
153,data fusion,1,watermarking,3
154,image,1,image cryptography,3
155,weight,1,pixel,3
156,clothes color,1,contour,3
157,bag of soft biometrics,1,face reconition,3
158,human,1,object recognition,3
159,biometric keys,1,gender issues,3
160,helper data,1,image,3
161,positive-sum,1,biometric keys,3
162,biometric technologies,1,helper data,3
163,ethical,1,positive-sum,3
164,biosignal processing,1,biometric technologies,3
165,digital human model,1,ethical,3
166,validation,1,biosignal processing,3
167,footwear,1,digital human model,3
168,shoes,1,validation,3
169,projection matrix,1,footwear,3
170,finger print classification,1,shoes,3
171,emerging biometrics,1,emerging biometrics,3
172,novel biometrics,1,novel biometrics,3
173,biometric challenges,1,biometric challenges,3
174,wireless sensor network,1,wireless sensor network,3
175,contactless,1,contactless,3
176,audiovisual documentation,1,biometry,3
177,television archives,1,ict,3
178,digital media,1,components on a base biometrics,3
179,untraceability,1,practice use biometrics,3
180,biometric encryption,1,identity verification,3
181,keystroke,1,texture analysis,3
182,biometry,1,uniqueness,3
183,ict,1,across-system replay,3
184,components on a base biometrics,1,security model,3
185,practice use biometrics,1,biometric identification,3
186,token,1,dna,3
187,identity verification,1,finger print,3
188,texture analysis,1,3d shape,3
189,uniqueness,1,shape matching,3
190,across-system replay,1,iterative closest point,3
191,security model,1,biophasor,3
192,biometric identification,1,cancellable biometrics,3
193,dna,1,2(n) stage discretisation,3
194,finger print,1,grid computing,3
195,frontier between 'them' and 'us',1,voiceprint,3
196,classifier,1,grid technology,3
197,matching score,1,grid application,3
198,3d shape,1,human-computer interaction,3
199,shape matching,1,markov chains,3
200,iterative closest point,1,smart card,3
201,online trust,1,person identification,3
202,data security,1,access control,3
203,data integrity,1,identity theft,3
204,electronic,1,performance evaluation,3
205,single sample biometrics recognition,1,person,3
206,face and palmprint biometrics,1,facial biometrics,2
207,biophasor,1,smart devices,2
208,cancellable biometrics,1,biometrics (access control),2
209,2(n) stage discretisation,1,predictive biometrics,2
210,grid computing,1,personal,2
211,voiceprint,1,eye movement biometrics,2
212,grid technology,1,biometric databases,2
213,grid application,1,biometric competition,2
214,human-computer interaction,1,dynamic random projection matrix,2
215,markov chains,1,random,2
216,body weight,1,component: biometrics,2
217,body fat,1,biometric applications,2
218,smart card,1,intent biometrics,2
219,person identification,1,stress,2
220,access control,1,voice biometrics,2
221,verification,1,speaker recognition,2
222,biohashing,1,emerging biometric modalities,2
223,authorization,1,active authentication,2
224,python,1,privacy protection,2
225,pyfinger,1,matching score level fusion,2
226,scripting,1,projection matrix,2
227,wrapper,1,finger print classification,2
228,value chain,1,audiovisual documentation,2
229,identity fraud,1,television archives,2
230,strategy,1,digital media,2
231,management,1,untraceability,2
232,law,1,biometric encryption,2
233,secure authentication,1,keystroke,2
234,threat model,1,frontier between 'them' and 'us',2
235,wsq,1,authorization,2
236,classification of biometric applications,1,entrainment,1
237,person recognition,1,single sample biometrics recognition,1
238,identity theft,1,face and palmprint biometrics,1
239,performance evaluation,1,classification of biometric applications,1
240,person,1,person recognition,1
