,Keyword_1,frequency,Keyword_2,degreee
388,cancer detection,1,phenotypic variation,2
389,meeting review,1,multi-stability,2
390,acid phosphatase,1,steady state,2
391,dominance,1,developmental psychopathology,2
392,drosophila malerkotliana,1,phases of development,2
393,dynamic systems,1,neuropsychiatric,2
394,gene regulation,1,neural networks,2
395,operon model,1,epimutations,2
396,prion,1,gene silencing,2
397,post-genomic,1,inheritable changes in gene expression,2
398,regulatory mechanisms,1,meeting review,2
399,genomic context,1,weismannism,2
400,weismannism,1,association,1
401,polycomb,1,lupus,1
402,trithorax,1,,
