,Keyword_1,frequency,Keyword_2,degreee
162,magnetization,1,magnetic resonance imaging,3
163,gyromagnetic ratio,1,laser diodes,3
164,spin exchange optical pumping,1,spectral characterization,3
165,actively shielded coil,1,magnetic dichroism,3
166,water-level optical package,1,photoemission,3
167,vcsel,1,interfaces,3
168,mz magnetometer,1,heteromagnetic,3
169,system integration,1,high-density atomic magnetometer,2
170,rb vapor cell,1,alkali-metal density ratio,2
171,weak,1,hybrid optical ptunping,2
172,silicon heater,1,serf atomic,2
173,wafer level,1,double resonance atomic magnetometers,2
174,ac electronic heating,1,transverse,2
175,optical absorption,1,electron spin resonance,2
176,azide,1,atomic magnetometer array,2
177,all-optical atomic spin magnetometer,1,rf magnetic field,2
178,weak magnetic field measurement,1,alkali density measurement,2
179,semiconductor laser,1,spin-exchange relaxation free (serf) magnetometer,2
180,collimation,1,frequency tracking,2
181,lens,1,vibration stabilization,2
182,anamorphic prisms,1,field-programmable gate,2
183,rubidium magnetometer,1,axion dark matter,2
184,faraday rotation effect,1,m-x optically pumped magnetometers,2
185,spin relaxation,1,square wave duty,2
186,buffer,1,nanoparticles,2
187,cesium,1,induced remnant magnetization,2
188,distributed feedback laser,1,optical atomic,2
189,temperature,1,modulation,2
190,high contrast atomic magnetometer,1,electro-optic modulator,2
191,neutron,1,nonlinear zeeman effect,2
192,edm,1,large dynamic,2
193,mercury magnetometer,1,ft sensitivity,2
194,cesium atomic magnetometer,1,mems atomic vapor cells,2
195,closed-loop system,1,chip-scale atomic clock (csac),2
196,digital automatic,1,buffer gas,2
197,ots,1,photon absorption cross-section,2
198,ultralow field nmr,1,alkali atoms,2
199,near room temperature,1,broadening,2
200,fast,1,low-frequency,2
201,zeeman effect,1,high sensitivity,2
202,odmr,1,magneto-optic,2
203,anatomical,1,spin exchange relaxation free,2
204,imaging,1,atomic co-magentometer,2
205,low-cost,1,atomic spin,2
206,faraday effect,1,optically driven,2
207,lock-in amplifier,1,spin-exchange collisions,2
208,verdet constant,1,slowing-down,2
209,unshielded atomic magnetometer,1,optical atomic magnetometer,2
210,spherical compensating coils,1,geomagnetics,2
211,convergence criterion,1,medical,2
212,laser pumping,1,vapor cells quantum magnetometer,2
213,self-test,1,allan variance,2
214,atomic clock,1,atomic devices,2
215,microwave,1,chemical foaming process (cfp),2
216,laser,1,hot forming process,2
217,chip-scale atomic magnetometer,1,magnetic field,2
218,mcg,1,magic frequency,2
219,meg,1,magnetization,2
220,mrx,1,gyromagnetic ratio,2
221,flux transformer (ft),1,spin exchange optical pumping,2
222,nuclear magnetic resonance (nmr),1,water-level optical package,2
223,optically,1,vcsel,2
224,spin exchange,1,mz magnetometer,2
225,coherence,1,azide,2
226,cell szie,1,neutron,2
227,serf regime,1,edm,2
228,high sensitivity magnetometer,1,mercury magnetometer,2
229,electric dipole moment,1,cesium atomic magnetometer,2
230,nuclear spin maser,1,closed-loop system,2
231,biomagnetic field,1,digital automatic,2
232,phantom,1,unshielded atomic magnetometer,2
233,magnetocardiography,1,spherical compensating coils,2
234,magnetic gradiometers,1,flux transformer (ft),2
235,cs magnetometer,1,nuclear magnetic resonance (nmr),2
236,pumping intensity,1,optically,2
237,low-field nmr,1,cell szie,2
238,optical magnetometry,1,serf regime,2
239,ground states,1,high sensitivity magnetometer,2
240,hyperfine structure,1,electric dipole moment,2
241,light coherence,1,nuclear spin maser,2
242,magnetoencephallography (meg),1,magnetocardiography,2
243,rubidium vapor,1,magnetic gradiometers,2
244,phase noise,1,cs magnetometer,2
245,zero-field nmr,1,pumping intensity,2
246,scalar coupling,1,low-field nmr,2
247,atom-photon collisions,1,optical magnetometry,2
248,indeterminancy,1,magnetoencephallography (meg),2
249,kalman filters,1,rubidium vapor,2
250,coherent population trapping resonance,1,phase noise,2
251,chip-size atomic,1,coherent population trapping resonance,2
252,magneto-optical resonance,1,chip-size atomic,2
253,x-ray diffraction,1,magneto-optical resonance,2
254,nanomaterial,1,insulating thin films,2
255,insulating thin films,1,coherence effect,2
256,ferrites,1,nmoe,2
257,magnetic flux,1,signal-to-noise ratio,2
258,magnetic noise,1,mass-limited sample,2
259,magnetic permeability,1,sensor,2
260,mems,1,magnetornetry,2
261,micro mirrors,1,self-oscillation,2
262,coherence effect,1,high-resolution spectroscopy,2
263,nmoe,1,the earth's magnetic field,2
264,signal-to-noise ratio,1,electromagnetically induced transparency,2
265,mass-limited sample,1,dark resonance,2
266,sensor,1,alternating-gradient magnetometer,2
267,csac,1,resonant mechanical sensor,2
268,magnetornetry,1,spin precession of hyperpolarized noble gas,1
269,self-oscillation,1,geometry design of microfabricated alkali vapor cells,1
270,coupling constants,1,microfabricated,1
271,functional imaging,1,chip-scale spin-exchange-relaxation-free (serf) magnetometer,1
272,magnetic resonance imaging,1,micro,1
273,high-resolution spectroscopy,1,optically pumped magnetometers,1
274,the earth's magnetic field,1,multi-axis field measurements,1
275,laser diodes,1,coherent population trapping (cpt) resonance,1
276,spectral characterization,1,atomic vapor magnetometer,1
277,atomic interference,1,vapor cell,1
278,dark resonance,1,ots-coated micro alkali vapor cell,1
279,alternating-gradient magnetometer,1,chip-scale atomic magnetometers,1
280,resonant mechanical sensor,1,actively shielded coil,1
281,magnetic dichroism,1,all-optical atomic spin magnetometer,1
282,photoemission,1,weak magnetic field measurement,1
283,interfaces,1,high contrast atomic magnetometer,1
284,heteromagnetic,1,atomic interference,1
