,Keyword_1,frequency,Keyword_2,degreee
145,power grid,1,fault-tolerant routing,3
146,markov random field (mrf),1,next generation sequencing,3
147,ultra-low voltage,1,transcription factor,3
148,noise immunity,1,ranking,3
149,artificial nose,1,cytomorphic,3
150,colorimetric sensor,1,molecular circuits,3
151,machine learning,1,quantitative cellular models,3
152,alignment and coupling,1,reaction,3
153,hough transform,1,hard real-time,3
154,least squares algorithm,1,wcet,3
155,line,1,static probabilistic analysis,3
156,markov chain,1,faulty caches,3
157,logistic regression,1,core mapping,3
158,pavement surface distress,1,multiprocessor systems on chip (mpsoc),3
159,asphalt,1,synthesis,3
160,bioinformatics,1,physics of failure (pof),3
161,classification,1,power electronic modules,3
162,expectation maximization,1,error correction,3
163,selection,1,probabilistic switching,3
164,regression,1,penetration rate,3
165,probabilistic timed automata,1,fracture,3
166,timed markov decision process,1,probabilistic numerical approach,3
167,imca model,1,dfn-dem,3
168,spiking neural networks,1,deadlock,3
169,liquid state machines,1,probabilistic odd-even routing,3
170,time series forecasting,1,routing,3
171,networks-on-chip,1,wafer-dicing,3
172,routing algorithm,1,damages,3
173,fault-tolerant routing,1,bare-chip assemblies,3
174,fifo buffers,1,data mining,3
175,in-field test,1,expert systems,3
176,noc,1,probabilistic rules,3
177,permanent fault,1,semiconductor market,3
178,transparent test,1,electronic package,3
179,probabilistic matrix factorization algorithm,1,fatigue life,3
180,collaborative filtering,1,availability,3
181,next generation sequencing,1,built-in tests,3
182,transcription factor,1,error-checking,3
183,ranking,1,fault tolerance,3
184,proteins,1,modelling,3
185,microarrays,1,grinding zone,3
186,cytomorphic,1,gene regulatory network,3
187,molecular circuits,1,data integration,3
188,quantitative cellular models,1,gene expression,3
189,reaction,1,chip,3
190,hard real-time,1,color naming,3
191,wcet,1,image annotation,3
192,static probabilistic analysis,1,image retrieval,3
193,faulty caches,1,probabilistic latent,3
194,core mapping,1,burnishing processing,3
195,multiprocessor systems on chip (mpsoc),1,rigid burnishing,3
196,synthesis,1,markov processes,3
197,physics of failure (pof),1,queues,3
198,power electronic modules,1,arbitration policy,3
199,fault propagation analysis,1,stochastic modeling,3
200,error prediction,1,chip-pet,3
201,approximate computing,1,human genome,3
202,3d nocs,1,mixture,3
203,resistive-open tsvs,1,cutting forces,3
204,error correction,1,tool malfunctions,3
205,probabilistic switching,1,feature extraction,3
206,wcet analysis,1,boltzmann machine,3
207,random cache replacement,1,continuous-valued probabilistic vlsi,3
208,static probabilistic timing,1,on-chip,3
209,elements,1,low-energy computing,3
210,multi-core,1,noise tolerance,3
211,task partitions,1,power supply noise,3
212,harmonic,1,algorithms,3
213,probabilistic models,1,embedded multiprocessors,3
214,recognising enose signals,1,interconnect synthesis,3
215,scalable architecture,1,dvs,3
216,penetration rate,1,buffer management,3
217,fracture,1,qos,3
218,probabilistic numerical approach,1,predictable design,3
219,dfn-dem,1,neuro-hardware,3
220,deadlock,1,pulsed neuron,3
221,probabilistic odd-even routing,1,coding digital circuit,3
222,routing,1,burr formation,3
223,wafer-dicing,1,face milling,3
224,damages,1,empirical equations,3
225,bare-chip assemblies,1,bayesian probability,3
226,arbitration,1,wormhole switching,2
227,equality-of-service (eos),1,power-gating (pg),2
228,data mining,1,gene regulatory networks,2
229,expert systems,1,maximal information coefficient,2
230,probabilistic rules,1,conditional,2
231,semiconductor market,1,arbiter physical unclonable function (puf),2
232,many-core,1,delay fault,2
233,mapping,1,diagnostic,2
234,memory constraint,1,long-range (lora),2
235,analytical modeling,1,low-power wide-area (lpwa),2
236,chip multiprocessing,1,fingerprint algorithm,2
237,electronic package,1,discrete factor graph,2
238,fatigue life,1,population coding,2
239,probabilistic neural network,1,active vision,2
240,crbm,1,dynamic reconfiguration,2
241,on-line learning,1,embedded vision systems,2
242,analysis,1,efficient high-quality object proposal,2
243,integrative,1,object detection,2
244,markov random field,1,sequential,2
245,probabilistic transfer matrices,1,digital microfluidics,2
246,arbitrarily small programming bit error rate (ber),1,error recovery,2
247,high capacity,1,micro-electrode-dot-array(meda),2
248,genetic algorithms,1,deep learning,2
249,performance evaluation,1,neural network applications,2
250,chip multiprocessors,1,discrete state transition,2
251,probabilistic cognition,1,flexible transmission systems,2
252,children's predictions,1,coherent systems,2
253,extensional reasoning,1,crossbar architecture,2
254,availability,1,convolutional neural networks,2
255,built-in tests,1,neural network,2
256,error-checking,1,probabilistic graphical model,2
257,fault tolerance,1,causal effects,2
258,graphical models,1,mixed criticality systems,2
259,hybrid generative/discriminative models,1,semiconductor device reliability,2
260,hitting time,1,reliability engineering,2
261,random walk,1,artificial nose,2
262,reliable,1,colorimetric sensor,2
263,distributed person tracking,1,machine learning,2
264,probabilistic framework,1,selection,2
265,distributed smart,1,regression,2
266,identification,1,probabilistic timed automata,2
267,on-chip network,1,timed markov decision process,2
268,age-based arbitration,1,imca model,2
269,modelling,1,spiking neural networks,2
270,grinding zone,1,liquid state machines,2
271,gene regulatory network,1,time series forecasting,2
272,data integration,1,fault propagation analysis,2
273,gene expression,1,error prediction,2
274,chip,1,approximate computing,2
275,color naming,1,3d nocs,2
276,image annotation,1,resistive-open tsvs,2
277,image retrieval,1,wcet analysis,2
278,probabilistic latent,1,random cache replacement,2
279,probabilistic vlsi,1,static probabilistic timing,2
280,scalable and programmable systems,1,elements,2
281,minimising contrastive divergence,1,probabilistic models,2
282,dynamic current mirrors,1,recognising enose signals,2
283,burnishing processing,1,scalable architecture,2
284,rigid burnishing,1,arbitration,2
285,sound source localization,1,equality-of-service (eos),2
286,dsp,1,analytical modeling,2
287,location,1,chip multiprocessing,2
288,saccharomyces-cerevisiae,1,probabilistic neural network,2
289,markov processes,1,crbm,2
290,queues,1,on-line learning,2
291,arbitration policy,1,markov random field,2
292,stochastic modeling,1,probabilistic transfer matrices,2
293,embedded systems,1,genetic algorithms,2
294,accuracy,1,performance evaluation,2
295,chip-pet,1,chip multiprocessors,2
296,human genome,1,probabilistic cognition,2
297,mixture,1,children's predictions,2
298,solder joint,1,extensional reasoning,2
299,failure probability,1,graphical models,2
300,cte,1,hybrid generative/discriminative models,2
301,dnp,1,distributed person tracking,2
302,form,1,probabilistic framework,2
303,sorm,1,distributed smart,2
304,dna sequence motifs,1,on-chip network,2
305,cutting forces,1,age-based arbitration,2
306,tool malfunctions,1,probabilistic vlsi,2
307,feature extraction,1,scalable and programmable systems,2
308,boltzmann machine,1,sound source localization,2
309,continuous-valued probabilistic vlsi,1,dsp,2
310,on-chip,1,accuracy,2
311,low-energy computing,1,dna sequence motifs,2
312,noise tolerance,1,arrays,2
313,power supply noise,1,normalization,2
314,algorithms,1,variance,2
315,arrays,1,die cracking,2
316,normalization,1,finite element method (fem),2
317,variance,1,fourpoint bending,2
318,die cracking,1,nanotechnologies,2
319,finite element method (fem),1,defect tolerance,2
320,fourpoint bending,1,subthreshold leakage power distribution,2
321,embedded multiprocessors,1,yield estimation,2
322,interconnect synthesis,1,process,2
323,dvs,1,grinding chip,2
324,buffer management,1,integrate-and-fire neuron,2
325,qos,1,spiking neuron,2
326,predictable design,1,probabilistic synapse,2
327,crosstalk delay,1,ink drop spread (ids) operator,1
328,probabilistic estimation,1,radial basis function (rbf),1
329,nanotechnologies,1,multivariate gaussian mixture model (mvgmm),1
330,defect tolerance,1,multivariate linear,1
331,subthreshold leakage power distribution,1,anomaly detection,1
332,yield estimation,1,general purpose graphics processing unit (gpgpu),1
333,process,1,online learning,1
334,grinding chip,1,probabilistic spiking neural network,1
335,statistical timing,1,probabilistic matrix factorization algorithm,1
336,yield prediction,1,collaborative filtering,1
337,displacement,1,analysis,1
338,finite element,1,integrative,1
339,interconnects,1,arbitrarily small programming bit error rate (ber),1
340,neuro-hardware,1,high capacity,1
341,pulsed neuron,1,minimising contrastive divergence,1
342,coding digital circuit,1,dynamic current mirrors,1
343,burr formation,1,location,1
344,face milling,1,saccharomyces-cerevisiae,1
345,empirical equations,1,crosstalk delay,1
346,bayesian probability,1,probabilistic estimation,1
347,integrate-and-fire neuron,1,statistical timing,1
348,spiking neuron,1,yield prediction,1
349,probabilistic synapse,1,,
