,Keyword_1,frequency,Keyword_2,degreee
182,hydrogel,1,progenitor,3
183,craniofacial bone regeneration,1,chondroprogenitor,3
184,extraembryonic,1,cell-sheet,3
185,congenital heart defects,1,cell-sheet engineering,3
186,cardiac tissue,1,connective tissue,3
187,liver,1,scaffold biomaterials,3
188,dental epithelial stem cell,1,polymers,3
189,oral and maxillofacial,1,implantation,3
190,stem cell niche,1,mechanical properties,3
191,bionanofiber,1,ipsc,3
192,phage display,1,schwann cell,3
193,peptides,1,peripheral nerve,3
194,viruses,1,orthopaedics,3
195,bioprocess engineering,1,embryogenesis,3
196,bioreactor,1,mechanobiology,3
197,safety,1,morphogenesis,3
198,reviews,1,congenital heart defects,3
199,biomedical applications of nanomaterials,1,cardiac tissue,3
200,biosensors,1,reviews,3
201,chemokines,1,biomedical applications of nanomaterials,3
202,in situ tissue engineering,1,biosensors,3
203,airway management,1,raman spectroscopy,3
204,artificial organs,1,infrared spectroscopy,3
205,biocompatible materials,1,embryonic stem,3
206,congenital diaphragmatic hernia,1,craniofacial,3
207,diaphragmatic engineering,1,myocardial infarction,3
208,diaphragm,1,heart repair,3
209,"satellite cells, myogenic",1,ips,3
210,raman spectroscopy,1,3d culture,3
211,infrared spectroscopy,1,bioreactor systems,3
212,embryonic stem,1,cell expansion and differentiation,3
213,craniofacial,1,muscle stem cells,3
214,craniofacial reconstruction,1,bone deficiencies,3
215,intercellular adhesions,1,bone engineering,3
216,biophysical,1,embryonic-derived,3
217,molecular,1,musculoskeletal tissues,3
218,myocardial infarction,1,osteogenic differentiation,3
219,heart repair,1,growth factor,3
220,ips,1,nanofibrous scaffold,3
221,3d culture,1,phase separation,3
222,bioreactor systems,1,cord blood units,3
223,cell expansion and differentiation,1,hematopoeitic stem cells,3
224,muscle stem cells,1,human embryonic,3
225,periodontal regeneration,1,bone transplantation,3
226,somatic stem cell,1,nanotechnology,3
227,gradients,1,in-vivo tracking,3
228,alginate,1,drug-delivery,3
229,hydrogels,1,nanophase,3
230,bone deficiencies,1,heart valve tissue engineering,3
231,bone engineering,1,engineered peptide,3
232,embryonic-derived,1,engineered protein,3
233,musculoskeletal tissues,1,neural stem,3
234,epithelial-to-mesenchymal transition,1,arterial tissue engineering,3
235,growth factor,1,vascular grafts,3
236,nanofibrous scaffold,1,mesenchymal,3
237,phase separation,1,cell surface markers,3
238,engineered materials,1,action potential conduction,3
239,mechatronic integrated biodevices,1,contractile force,3
240,cell injections,1,neural stem cells,3
241,cell transplantations,1,blood vessel engineering,3
242,skin substitute,1,smooth muscle,3
243,seed cell,1,organoid unit,3
244,application,1,short bowel syndrome,3
245,cord blood units,1,small intestine,3
246,hematopoeitic stem cells,1,in vitro,3
247,human embryonic,1,bio-engineering,3
248,adipose tissue-derived stem cells,1,human placenta-derived stem cells,3
249,amniotic fluid stem cells,1,collagen sponge,3
250,bone transplantation,1,multilineage differentiation,3
251,nanotechnology,1,neural,3
252,in-vivo tracking,1,fetal stem cells,3
253,drug-delivery,1,liver stem cells,3
254,nanophase,1,cord-blood,3
255,heart valve tissue engineering,1,intravascular,3
256,engineered peptide,1,epithelial-mesenchymal interaction,3
257,engineered protein,1,osteogenesis,3
258,neural stem,1,cell signaling,3
259,nano- and microfabrication,1,expansion,3
260,high-throughput,1,growth model,3
261,arterial tissue engineering,1,stem cell medical practice,2
262,vascular grafts,1,skeletal muscle,2
263,mesenchymal,1,satellite cell,2
264,cell surface markers,1,tissue engineered tracheal construct,2
265,action potential conduction,1,primates,2
266,contractile force,1,articular cartilage,2
267,neural stem cells,1,human pluripotent stem cell,2
268,blood vessel engineering,1,human-induced pluripotent stem cell,2
269,smooth muscle,1,human umbilical cord stem cells,2
270,cytotoxicity,1,epithelial stem cells,2
271,internalization,1,interfollicular epidermal stem cells,2
272,organoid unit,1,hair,2
273,short bowel syndrome,1,stiffness,2
274,small intestine,1,orofacial mesenchymal stem cells,2
275,adipose-derived stem cell,1,heart valve disease,2
276,cornea,1,tissue-engineered,2
277,eye,1,bone marrow niche,2
278,ocular diseases,1,cell-based therapy dental stem cells,2
279,retina,1,induced pluripotent stem cell,2
280,pluripotent,1,nanobiomaterials,2
281,multipotent,1,surface functionalization,2
282,myocardium,1,high throughput platform,2
283,heart valves,1,cell-cell interactions,2
284,bone marrow mesenchymal stem cells,1,application on cell-based therapy,2
285,in vitro,1,identification,2
286,embryonic germ cells,1,multi-differentiation,2
287,embryonic progenitor cells,1,regenerative medicine stem cells,2
288,oral,1,stroke recovery,2
289,dental implants,1,craniofacial bone regeneration,2
290,periodontal ligament,1,extraembryonic,2
291,bio-engineering,1,dental epithelial stem cell,2
292,mesenchymal stromal cells,1,oral and maxillofacial,2
293,potency,1,chemokines,2
294,human placenta-derived stem cells,1,in situ tissue engineering,2
295,collagen sponge,1,airway management,2
296,cell transplantation,1,artificial organs,2
297,bulge,1,biocompatible materials,2
298,hair follicle,1,congenital diaphragmatic hernia,2
299,tooth engineering,1,diaphragmatic engineering,2
300,dental pulp stem cell,1,diaphragm,2
301,bio-tooth,1,"satellite cells, myogenic",2
302,hypoxia,1,craniofacial reconstruction,2
303,normoxia,1,periodontal regeneration,2
304,ex vivo,1,somatic stem cell,2
305,self-renewal,1,epithelial-to-mesenchymal transition,2
306,epidermis,1,engineered materials,2
307,population cells,1,mechatronic integrated biodevices,2
308,human epidermal-keratinocytes,1,cell injections,2
309,peripheral-blood,1,cell transplantations,2
310,multilineage differentiation,1,adipose tissue-derived stem cells,2
311,neural,1,amniotic fluid stem cells,2
312,biomimetic materials,1,nano- and microfabrication,2
313,nanotexture,1,high-throughput,2
314,controlled growth factor delivery,1,adipose-derived stem cell,2
315,injectable,1,bone marrow mesenchymal stem cells,2
316,human embryonic stem cells,1,embryonic germ cells,2
317,dermal stem cells,1,embryonic progenitor cells,2
318,vascular endothelium,1,cell transplantation,2
319,cardiac stem cells,1,tooth engineering,2
320,cardiac disease,1,dental pulp stem cell,2
321,preadipocytes,1,population cells,2
322,lentiviral vectors,1,human epidermal-keratinocytes,2
323,genetic engineering,1,peripheral-blood,2
324,fetal stem cells,1,controlled growth factor delivery,2
325,liver stem cells,1,injectable,2
326,repair,1,human embryonic stem cells,2
327,cord-blood,1,dermal stem cells,2
328,intravascular,1,vascular endothelium,2
329,epithelial-mesenchymal interaction,1,cardiac stem cells,2
330,cell-based therapy,1,cardiac disease,2
331,corneal epithelial stem cells,1,preadipocytes,2
332,medicine,1,lentiviral vectors,2
333,vasculogenesis,1,genetic engineering,2
334,osteogenesis,1,cell-based therapy,2
335,cell signaling,1,corneal epithelial stem cells,2
336,expansion,1,embryonic tissue development,2
337,growth model,1,tissue remodeling,2
338,embryonic tissue development,1,cell-cell interaction,1
339,tissue remodeling,1,low-density lipoprotein receptor-related protein,1
