,Keyword_1,frequency,Keyword_2,degreee
176,personalization,1,"elsi (ethical, legal,",3
177,genetic determinism,1,eugenics,3
178,ancestral allele,1,ethical decision-making,3
179,gene annotation,1,genome sequencing,2
180,loss of function,1,neonatal intensive care unit,2
181,nonsense snp,1,multiplexed testing,2
182,biocuration,1,barcode free method,2
183,biosociality,1,single nucleotide,2
184,direct-to-consumer genomics,1,genomic data transfer,2
185,ngs,1,whole exome sequencing,2
186,resequence,1,genomics education,2
187,short reads,1,personal genome sequencing,2
188,alignment,1,biomedical informatics,2
189,bwt,1,community challenge,2
190,personal genome scanning,1,critical assessment,2
191,direct-to-consumer services,1,informed decision-making,2
192,genomic risk,1,genomic counseling,2
193,dna sequencing,1,whole-genome sequencing,2
194,genetic privacy,1,whole-exome sequencing,2
195,informed consent,1,direct-to-consumer,2
196,open,1,dtc-pgt,2
197,ips,1,personal genome project,2
198,next generation dna sequencing,1,repeat,2
199,autonomy,1,tandem repeats,2
200,culture,1,economic evaluation in genomic medicine,2
201,genome diversity research,1,ethics in genomics,2
202,human genome diversity,1,genethics,2
203,medical-records,1,phenomics,2
204,systems biology,1,personal genomes,2
205,primary-care,1,personal transcriptomes,2
206,altruism,1,human genome database system,2
207,equity,1,sequence alignment,2
208,ethical principles,1,sequence compression,2
209,future perspectives,1,whole-genome sequencing (wgs),2
210,strategic international alliances,1,simple nucleotide,2
211,nutrigenomics,1,delivery of genetics care,2
212,gene-nutrient,1,personalized medicine,2
213,sequencing,1,omics,2
214,direct linear analysis,1,personal genome scanning,2
215,genome research,1,direct-to-consumer services,2
216,medical records,1,genomic risk,2
217,human subject,1,strategic international alliances,2
218,"elsi (ethical, legal,",1,nutrigenomics,2
219,personal computer,1,gene-nutrient,2
220,linux operating system,1,personal computer,2
221,phred/phrap/consed software,1,linux operating system,2
222,eugenics,1,phred/phrap/consed software,2
223,ethical decision-making,1,,
