,Keyword_1,frequency,Keyword_2,degreee
110,joint loss,1,image generating,2
111,image,1,wasserstein distance,2
112,generative adversarial net,1,dnn attack,2
113,vgan,1,urban modeling,2
114,text,1,global urbanization,2
115,denoising autoencoder,1,artificial neural network,2
116,cgan,1,feed forward,2
117,end-to-end learning,1,face aging,2
118,road detection,1,boundary equilibrium,2
119,semantic segmentation,1,source separation,2
120,acp approach,1,cbct images,2
121,adversarial autoencoder,1,ring artifacts,2
122,drug discovery,1,generative adversarial network (gan),2
123,neural machine translation,1,blind bandwidth extension,2
124,prior knowledge,1,artificial bandwidth extension,2
125,deeplearning,1,voice conversion,2
126,uyghur,1,cycle-consistent adversarial network,2
127,super-resolution,1,automatic speech recognition,2
128,face hallucination,1,robust speech recognition,2
129,identity guidance,1,emotion recognition,2
130,image synthesis,1,conditional adversarial training,2
131,stable gan,1,denoising autoencoder,2
132,saliency prediction,1,end-to-end learning,2
133,accuracy,1,road detection,2
134,saliency,1,semantic segmentation,2
135,traffic scene,1,acp approach,2
136,generated image,1,traffic scene,2
137,slam,1,generated image,2
138,loop closure,1,self-excited,2
139,unsupervised learning,1,latent space understanding,2
140,feature,1,synthetic aperture radar,2
141,self-excited,1,despecking,2
142,latent space understanding,1,age estimation,2
143,synthetic aperture radar,1,convolution neural network,2
144,despecking,1,conditional,2
145,age estimation,1,trajectory prediction,2
146,convolution neural network,1,conditional generative,2
147,generative adversarial nets(gan),1,adversarial attacks,2
148,deep neural network(dnn),1,encoder and decoder,2
149,conditional,1,statistical parametric speech synthesis,2
150,trajectory prediction,1,deep neural network,2
151,conditional generative,1,residential area,2
152,adversarial attacks,1,object extraction,2
153,encoder and decoder,1,classification,2
154,statistical parametric speech synthesis,1,context aware,2
155,deep neural network,1,visual story,2
156,residential area,1,edge,2
157,object extraction,1,multi-style transfer,1
158,wasserstein generative adversarial networks,1,adversarial generative networks,1
159,gradient penalty,1,category sentence generation,1
160,image inversion,1,conditional generative adversarial networks (cgans),1
161,computational photography,1,convolutional,1
162,scene analysis,1,convolutional neural networks (cnn),1
163,adversarial training,1,decentralized learning,1
164,classification,1,typhoon cloud prediction,1
165,context aware,1,synthetic aperture radar (sar),1
166,visual story,1,generative adversarial nets(gan),1
167,edge,1,deep neural network(dnn),1
168,information-theoretic learning,1,wasserstein generative adversarial networks,1
169,autoencoder,1,gradient penalty,1
