,Keyword_1,frequency,Keyword_2,degreee
328,gas permeable material,1,microelectromechanical,2
329,injection molding,1,additive manufacturing technology,2
330,anode materials,1,application prospect,2
331,hollow microspheres,1,gas permeable material,2
332,iron oxides,1,injection molding,2
333,lithium-ion,1,cellular lattice,2
334,cellular lattice,1,warm mix asphalt,2
335,dmls,1,pavement,2
336,biofabrication,1,cleaner production,2
337,hydrogels,1,non-ferrous metals and alloys,2
338,tissue,1,scanning electron microscopy,2
339,direct,1,stereolithography,2
340,warm mix asphalt,1,rapid prototypes,2
341,pavement,1,manufacturing systems,2
342,cleaner production,1,3d structural electronics,2
343,non-ferrous metals and alloys,1,lino3 modified electrolyte,2
344,scanning electron microscopy,1,protective film on lithium,2
345,stereolithography,1,lithium sulfur,2
346,rapid prototypes,1,laser melting,2
347,manufacturing systems,1,net shaping,2
348,3d structural electronics,1,self-replicating machine,2
349,lino3 modified electrolyte,1,hybrid additive-subtractive manufacturing,1
350,protective film on lithium,1,multi-axis additive,1
351,lithium sulfur,1,laser and electron-beam melting processes,1
352,laser melting,1,alloy,1
353,net shaping,1,beam melting ebm,1
354,additive layered manufacturing,1,design for additive manufacturing (dfam),1
355,customised product,1,manufacturing execution system,1
356,self-replicating machine,1,anode-active,1
357,multilayer,1,high-capacity,1
358,element birth and death,1,improved cycling,1
359,additives,1,sulfone-based electrolytes,1
360,electrochemical electrodes,1,high-performance,1
361,electrolytes,1,additive layered manufacturing,1
362,fourier transform,1,customised product,1
