,Keyword_1,frequency,Keyword_2,degreee
171,non-small cell lung cancer (nsclc),1,tumor biomarkers,2
172,exosomal isolation,1,peptide nucleic acid-locked,2
173,nsclc biomarker,1,bronchoalveolar lavage fluid,2
174,dna methylation,1,pulmonary fibrosis,2
175,ncrna,1,cell-free dna (cfdna),2
176,epigenetic marker,1,nipple aspirate fluid,2
177,plasma tumor dna,1,molecular diagnostics,2
178,metastatic breast,1,immunotherapy liquid biopsy,2
179,brain tumor,1,pd-l1 circulating tumor cells,2
180,minimal residual,1,epidermal growth factor receptor (egfr),2
181,intra-tumor heterogeneity,1,non-small cell,2
182,disease,1,liquid-based endometrial cytology,2
183,targeted therapy,1,intrauterine sampling,2
184,breast liquid biopsy cancer,1,surepath (tm),2
185,eml4-alk,1,free circulating dna,2
186,rt-qpcr,1,metastatic breast,2
187,mirna analysis,1,alk rearranged lung cancer,2
188,curative treatment,1,circulating tumor-derived dna,2
189,alk rearranged lung cancer,1,egf receptor,2
190,circulating tumor-derived dna,1,brush biopsy,2
191,egf receptor,1,liquid-based cytology,2
192,tumor,1,slide-based cytology,2
193,circulating biomarker,1,nanosheet,1
194,epigenetics,1,long,1
195,brush biopsy,1,next-generation sequencing (ngs),1
196,liquid-based cytology,1,non-small cell lung cancer (nsclc),1
197,slide-based cytology,1,breast liquid biopsy cancer,1
