,Keyword_1,frequency,Keyword_2,degreee
149,terrain simulation,1,hash functions,3
150,global multi-resolution,1,digest truncation,3
151,algorithm,1,pre-image attack,3
152,stream data,1,linear hashing,3
153,real-time storage,1,chained hashing,3
154,threshold,1,cuckoo hashing,3
155,tcp lookup,1,hopscotch hashing,3
156,cache-friendly hash table,1,session cookies,3
157,high-performance network,1,mobile devices,3
158,interactive shape modeling,1,cloud computing,3
159,implicit surface rendering,1,multicore processor,3
160,procedural,1,data similarity,3
161,cluster utilization,1,forwarding,3
162,scalability,1,internet sessions,3
163,storage,1,collaborative environments,3
164,traffic management,1,mobile,3
165,cache buffer search,1,file system,3
166,lru,1,storage system,3
167,longest prefix matching,1,metadata management,3
168,multi-core,1,metadata cache,3
169,memory coherence,1,terrain simulation,3
170,cache optmization,1,global multi-resolution,3
171,fpga,1,algorithm,3
172,blockram,1,stream data,3
173,hash cache,1,real-time storage,3
174,distributed hashing,1,threshold,3
175,hashing routing,1,cache buffer search,3
176,on-demand routing,1,lru,3
177,cache performance,1,longest prefix matching,3
178,hashing algorithms,1,hash cache,3
179,sha-3 finalists,1,distributed hashing,3
180,sha-1,1,hashing routing,3
181,arm,1,on-demand routing,3
182,conjunctive query,1,conjunctive query,3
183,minimal perfect hashing,1,distributed cache,3
184,indexing internal memory,1,information retrieval,3
185,linear probing,1,complex queries,3
186,distributed cache,1,multi-machine hot standby,3
187,information retrieval,1,shared memory,3
188,complex queries,1,cyclic backup,3
189,multi-machine hot standby,1,hash map,3
190,shared memory,1,improvement,3
191,cyclic backup,1,seeking,3
192,hash map,1,balanced cache,3
193,improvement,1,miss reduction,3
194,seeking,1,power consumption,3
195,integrity verification,1,radix-join,3
196,merkle tree,1,shared l2-cache,3
197,universal hash,1,cache conflict,3
198,wh,1,chip multi-processor,3
199,speculative,1,query response,3
200,balanced cache,1,flooding,3
201,miss reduction,1,distributed caching and adaptive,3
202,power consumption,1,xor-based hash function,3
203,ip routers,1,conflict-free mapping,3
204,cache replacement policies,1,null space,3
205,radix-join,1,column,3
206,shared l2-cache,1,cache hashing,3
207,cache conflict,1,prime modulo,3
208,chip multi-processor,1,odd-multiplier,3
209,explicit state model checking,1,hot-video broadcasting,3
210,state explosion problem,1,content delivery network,3
211,state space,1,streaming,3
212,xor-based hash functions,1,cooperative web caching,3
213,conflict-free,1,object allocation,3
214,2-way skewed-associative,1,dns,3
215,skewed associative cache,1,reverse proxy server,3
216,yaarc cache,1,routing algorithm,3
217,conflict misses,1,distributed hash tables,3
218,hit rate,1,service location,3
219,cpu cache performance,1,load,3
220,cpu,1,internet traffic,3
221,query response,1,traffic locality,3
222,flooding,1,traffic scheduling,3
223,distributed caching and adaptive,1,hash-based,3
224,reverse proxy server routing algorithm,1,network processor,3
225,xor-based hash function,1,database,3
226,conflict-free mapping,1,parallel computer,3
227,null space,1,fault tolerance,3
228,column,1,distributed www caching systems,3
229,cache hashing,1,hit,3
230,prime modulo,1,query,3
231,odd-multiplier,1,information centric networking,2
232,transcoding,1,ndn online caching,2
233,system performance,1,ski-rental problem,2
234,hot-video broadcasting,1,concurrent data structures,2
235,content delivery network,1,lock-free hash tries,2
236,streaming,1,constant-time hash,2
237,cooperative web caching,1,content-centric networking,2
238,object allocation,1,distributed memory cache,2
239,dns,1,memcached,2
240,internet,1,dynamic server provisioning,2
241,high-speed network,1,network algorithm,2
242,reverse proxy server,1,membership query,2
243,routing algorithm,1,collaborative caching,2
244,distributed hash tables,1,information-centric networks,2
245,service location,1,cache aware routing,2
246,load,1,off-path in-network,2
247,caching schemes,1,popularity based caching,2
248,replication,1,cooperative,2
249,distributed,1,cache-oblivious algorithms,2
250,hierarchical,1,tcp lookup,2
251,domain cache,1,cache-friendly hash table,2
252,internet traffic,1,high-performance network,2
253,traffic locality,1,interactive shape modeling,2
254,traffic scheduling,1,implicit surface rendering,2
255,hash-based,1,procedural,2
256,information retrieval system,1,fpga,2
257,inverted file,1,blockram,2
258,adaptable controlled replication,1,ip routers,2
259,internet cache protocol,1,cache replacement policies,2
260,network processor,1,explicit state model checking,2
261,search,1,state explosion problem,2
262,database,1,state space,2
263,parallel computer,1,xor-based hash functions,2
264,hash join algorithms,1,conflict-free,2
265,netcaches,1,2-way skewed-associative,2
266,smps,1,reverse proxy server routing algorithm,2
267,clusters,1,transcoding,2
268,performance evaluation,1,system performance,2
269,controlled replication,1,internet,2
270,carp,1,high-speed network,2
271,web proxy,1,adaptable controlled replication,2
272,distributed caching schemes,1,internet cache protocol,2
273,hash routing schemes,1,distributed caching schemes,2
274,internet caching,1,hash routing schemes,2
275,modal logics,1,internet caching,2
276,satisfiability,1,modal logics,2
277,caching structures,1,satisfiability,2
278,latency-sensitive hashing,1,caching structures,2
279,collaborative web caching,1,latency-sensitive hashing,2
280,fault tolerance,1,collaborative web caching,2
281,distributed www caching systems,1,evolvable hardware,2
282,hit,1,evolutionary algorithms,2
283,evolvable hardware,1,non-linear circuit,2
284,evolutionary algorithms,1,minimal perfect hashing,1
285,non-linear circuit,1,indexing internal memory,1
286,query,1,linear probing,1
