,Keyword_1,frequency,Keyword_2,degreee
158,proxy,1,encryption of,2
159,multi-cloud,1,batch processing,2
160,distributed system,1,size of public key,2
161,component,1,multiple to one,2
162,privacy of data,1,greatest common divisor,2
163,computation on encrypted data,1,multiple message spaces,2
164,hybrid homomorphic,1,statistical,2
165,chosen ciphertext security,1,construction method,2
166,convertible,1,abstract decryption,2
167,probabilistic,1,continued fraction,2
168,homomorphism,1,symmetric homomorphic encryption,2
169,charmichael,1,ring homomorphisms,2
170,coding,1,third party private,2
171,theory,1,e-voting,2
172,reed-muller code,1,finitely presented partially commutative groups,2
173,group algebra,1,lattice,2
174,probabilistic public-key,1,homomorphic ciphers,2
175,virtualization,1,encryption procedures,2
176,exploit,1,short public keys,2
177,pascal's triangle theorem,1,short cipher texts,2
178,fully homomorphic encrypted scheme,1,storage,2
179,multikey,1,statistic learning,2
180,finite prime field,1,comparison on encrypted data,2
181,recrypt,1,cloud security,2
182,cloud storage,1,data centric security,2
183,cipher text retrieval,1,parallel computing,2
184,elliptic curve cryptography,1,fully homomorphic encryption (fhe),2
185,verifiable computation,1,cca-secure,2
186,additively homomorphic encryption,1,multi-identity fully,2
187,out sourced,1,cloud computing environment,2
188,public key cryptosystem,1,homomorphic encryption algorithm,2
189,approximate greatest common divisors,1,paillier algorithm,2
190,agcds,1,identity-based encryption,2
191,incremental documents,1,ideal lattices,2
192,tamper detection,1,oblivious transfer,2
193,encrypted data,1,active adversary,2
194,statistical analysis,1,one-sided adaptive adversary,2
195,additive,1,key exchange,2
196,encryption switching protocols,1,one time pad,2
197,delegation of computations,1,non-deterministic encryption,2
198,communication,1,cipher equality,2
199,wireless mesh network,1,arithmetic operation,2
200,routing protocol,1,real number,2
201,lattice-based cryptography,1,decentralized system,2
202,rlwe assumption,1,genome secret search,2
203,canonical embedding,1,multi-hop,2
204,delegated quantum,1,identity-based proxy re-encryption,2
205,bounded distance decoding problem,1,key switching mechanism,2
206,symmetric key cryptography,1,parallel encryption,2
207,conjugacy problem,1,attribute-based,2
208,goldwasser-micali,1,fully homomorphic encryption service,2
209,naccache-stern,1,reusable garbled gate,2
210,hybrid scheme,1,reusable,2
211,image homomorphic encryption,1,distributed data sources,2
212,ciphertext-only,1,hybrid homomorphic,2
213,image,1,chosen ciphertext security,2
214,malleability,1,convertible,2
215,linear interpolation,1,group algebra,2
216,aggregation,1,probabilistic public-key,2
217,network security,1,fully homomorphic encrypted scheme,2
218,wireless sensor,1,multikey,2
219,subgroup decision problem,1,cloud storage,2
220,cryptosystem,1,cipher text retrieval,2
221,paillier encryption,1,elliptic curve cryptography,2
222,approximate eigenvector,1,additively homomorphic encryption,2
223,protocols,1,out sourced,2
224,servers,1,public key cryptosystem,2
225,complexity theory,1,approximate greatest common divisors,2
226,vate information,1,agcds,2
227,subgaussian random,1,incremental documents,2
228,integer encoding,1,tamper detection,2
229,leakage resilient cryptography,1,communication,2
230,learning,1,wireless mesh network,2
231,multiparty cloud computing,1,routing protocol,2
232,reconfigurable,1,lattice-based cryptography,2
233,delegation of computation,1,delegated quantum,2
234,private data,1,symmetric key cryptography,2
235,targeted fully homomorphic encryption,1,conjugacy problem,2
236,learning with,1,image homomorphic encryption,2
237,threshold encryption,1,ciphertext-only,2
238,rlwe,1,image,2
239,homomorphic authenticated encryption,1,linear interpolation,2
240,encrypted comparison,1,subgroup decision problem,2
241,electronic voting system,1,cryptosystem,2
242,anonymity,1,paillier encryption,2
243,ntru,1,approximate eigenvector,2
244,prince,1,subgaussian random,2
245,lightweight block ciphers,1,integer encoding,2
246,outsourced encrypted data,1,leakage resilient cryptography,2
247,verifiable homomorphic,1,learning,2
248,public-key cryptography,1,multiparty cloud computing,2
249,semantic security,1,delegation of computation,2
250,leveled homomorphic encryption,1,private data,2
251,symmetric fully homomorphic encryption,1,learning with,2
252,refreshing,1,threshold encryption,2
253,re-encryption,1,rlwe,2
254,matrix multiplication,1,homomorphic authenticated encryption,2
255,parallel homomorphic encryption,1,encrypted comparison,2
256,quantum one-time pad,1,electronic voting system,2
257,the cloud computation,1,anonymity,2
258,linear algebra,1,outsourced encrypted data,2
259,outsourcing,1,verifiable homomorphic,2
260,partially homomorphic,1,public-key cryptography,2
261,learn with error,1,semantic security,2
262,ind-cpa,1,symmetric fully homomorphic encryption,2
263,detect zero,1,refreshing,2
264,cryptography with finite automata,1,re-encryption,2
265,stream cipher,1,parallel homomorphic encryption,2
266,privacy preserving,1,quantum one-time pad,2
267,evolutionary encryption,1,partially homomorphic,2
268,batch encryption,1,cryptography with finite automata,2
269,chinese remainder,1,stream cipher,2
270,vector encryption,1,privacy preserving,2
271,non-interactive computing delegation,1,evolutionary encryption,2
272,multikey fhe,1,batch encryption,2
273,cp-abe,1,chinese remainder,2
274,homomorphic public key encryption,1,vector encryption,2
275,efficient homomorphic computing,1,homomorphic public key encryption,2
276,smaller public key,1,efficient homomorphic computing,2
277,larger message space,1,public-key encryption,2
278,private searching on streaming data,1,probabilistic encryption,2
279,public-key encryption,1,electronic voting,2
280,probabilistic encryption,1,receipt-freeness,2
281,lattices,1,probability encryption,2
282,magma,1,cryptosystems,2
283,electronic voting,1,similar modul,2
284,receipt-freeness,1,rational,2
285,data retrieval,1,secure computation,2
286,data aggregation,1,the greater than problem,2
287,unattended wireless sensor,1,the socialist,2
288,probability encryption,1,collision-resistant hash functions,2
289,cryptosystems,1,advanced encryption standard cryptography,1
290,private homomorphism,1,quantum somewhat homomorphic encryption,1
291,similar modular,1,symmetric searchable,1
292,fraction modular,1,location privacy,1
293,similar modul,1,encryption switching protocols,1
294,rational,1,delegation of computations,1
295,secure computation,1,bounded distance decoding problem,1
296,the greater than problem,1,targeted fully homomorphic encryption,1
297,the socialist,1,leveled homomorphic encryption,1
298,collision-resistant hash functions,1,private searching on streaming data,1
