,Keyword_1,frequency,Keyword_2,degreee
197,injectable formulations,1,injectable bone graft,2
198,reticulation processes,1,calcium phosphate cement,2
199,swelling,1,human induced,2
200,biomaterial,1,stem cell,2
201,in situ pore formation,1,soft tissue reconstruction,2
202,poly(lactic-co-glycolic,1,cell separation,2
203,in vivo,1,antibody immobilization,2
204,injectable cell delivery,1,injectable materials,2
205,rheology,1,in situ cross-linking,2
206,shear,1,cardiac catheters,2
207,viscoelastic properties,1,pulmonary valve,2
208,biocompatibility,1,therapy,2
209,poly(ethylene,1,soft tissue,2
210,thermosensitive,1,left-ventricular function,2
211,inorganic nanoparticles,1,adult,2
212,biomineralization,1,bioactive materials,2
213,beta-tricalcium phosphate (beta-tcp) beads,1,injectable bone cement,2
214,chitosan microparticles,1,in situ forming,2
215,human study,1,thermally responsive,2
216,injectable tissue-engineered bone,1,umbilical cord stem cells,2
217,mesenchymal stem cells,1,calcium phosphate,2
218,plga,1,injectable cardiac tissue engineering,2
219,mesenchymal stem cell,1,injectable cell delivery,2
220,injectable biomaterial,1,beta-tricalcium phosphate (beta-tcp) beads,2
221,initiator,1,human study,2
222,thermo-reponsive hydrogel,1,injectable tissue-engineered bone,2
223,photopolymerization,1,mesenchymal stem cells,2
224,guluronate) hydrogels,1,thermo-reponsive hydrogel,2
225,in-situ,1,photopolymerization,2
226,plg,1,macroporous hydrogel,1
227,proteoglycan,1,gelatin/oxidized alginate/adipic acid dihydrazide,1
228,microsphere,1,hyaluronic-acid hydrogel,1
229,cell,1,nanofiber scaffold,1
230,surface,1,reduces,1
231,absorbable,1,cartilage microparticle acellular tissue matrix,1
232,beads,1,acellular cartilage,1
233,injectable gels,1,guluronate) hydrogels,1
234,degradation,1,in-situ,1
235,poly(aldehyde guluronate),1,injectable gels,1
