,Keyword_1,frequency,Keyword_2,degreee
183,in vitro,1,encapsulated embryos,2
184,camel,1,cattle-reproductive technology,2
185,reproduction,1,gestation length,2
186,foetus,1,in vitro embryo,2
187,mortality,1,somatic cell nuclear transfer,2
188,gestation,1,artificial chromosomes (mammalian),2
189,cattle pregnancy,1,bovine embryos,2
190,artificial chromosomes (mammalian),1,microinjection,2
191,bovine embryos,1,artificial reproduction technology,2
192,microinjection,1,ovarian function,2
193,artificial reproduction technology,1,salpingectomy,2
194,ovarian function,1,ivf (in-vitro fertilization),2
195,salpingectomy,1,et (embryo transfer),2
196,ivf (in-vitro fertilization),1,japanese monkey,2
197,et (embryo transfer),1,donor age,2
198,japanese monkey,1,frozen embryos,2
199,donor age,1,embryo banking,1
200,frozen embryos,1,thalassaemia transgenic,1
201,oocyte,1,camel,1
202,embryo technology,1,reproduction,1
