,Keyword_1,frequency,Keyword_2,degreee
167,transcription factor,1,cre/loxp,3
168,drug discovery,1,virus,3
169,conserved target sequences,1,evading,3
170,h5n1,1,strategies,3
171,influenza,1,gene delivery,3
172,pandemic flu,1,therapeutic rnai,3
173,rna silencing,1,polyglutamine,3
174,suppressors,1,huntington disease,3
175,ebola virus,1,darpp-32,3
176,influenza a virus,1,adeno-associated virus,3
177,virus,1,human,3
178,evading,1,gynecologic cancer,3
179,strategies,1,ovarian,3
180,biotherapy,1,neurodegeneration,3
181,tnf,1,reverse genetics,3
182,rna pol ii promoter,1,oncogene,3
183,hydrodynamic delivery,1,chemotherapy,3
184,gene delivery,1,viral suppressor,3
185,therapeutic rnai,1,transplantation,3
186,virus infection,1,post-transcriptional gene silencing,3
187,virus-host interaction,1,anticancer therapeutics,3
188,cancer gene therapy,1,human cervical cancer,3
189,strategy,1,oncogenic viruses,3
190,polyglutamine,1,antithrombotic therapy,2
191,huntington disease,1,thrombosis,2
192,darpp-32,1,pharmacology,2
193,adeno-associated virus,1,synthase,2
194,resistance,1,hepatitis-c virus,2
195,escape,1,aptamer-sirna chimeras,2
196,dicer inhibition,1,multidrug resistant microorganism,2
197,human,1,nanoantibiotics,2
198,gynecologic cancer,1,pdx1,2
199,ovarian,1,pancreatic cancer,2
200,age-related macular degeneration,1,in vivo,2
201,ocular diseases,1,metastasis,2
202,respiratory diseases,1,non-hodgkins-lymphoma,2
203,neurodegeneration,1,toll-like receptor-3,2
204,reverse genetics,1,rna pol ii promoter,2
205,oncogene,1,hydrodynamic delivery,2
206,chemotherapy,1,virus infection,2
207,viral suppressor,1,virus-host interaction,2
208,transplantation,1,cancer gene therapy,2
209,blood-brain barrier,1,strategy,2
210,epidermal growth factor receptor,1,age-related macular degeneration,2
211,insulin receptor,1,ocular diseases,2
212,molecular oncology,1,respiratory diseases,2
213,post-transcriptional gene silencing,1,blood-brain barrier,2
214,anticancer therapeutics,1,epidermal growth factor receptor,2
215,human cervical cancer,1,insulin receptor,2
216,oncogenic viruses,1,"rna, small interfering (sirna)",2
217,"rna, small interfering (sirna)",1,molecular oncology,1
