,Keyword_1,frequency,Keyword_2,degreee
239,human health,1,data treatment,3
240,life-course epidemiology,1,standardization,3
241,biomaterials,1,metabolite identification,3
242,regenerative,1,environmental microorganism,3
243,future of medicine,1,biodegradation,3
244,information and communication,1,pattern recognition,3
245,biomarker identification,1,quantitative trait loci,2
246,biology,1,nitrogen-metabolism,2
247,global,1,rheumatic,2
248,untargeted,1,"nuclear magnetic resonance, biomolecular",2
249,kernel methods,1,melanoma,2
250,fisher discriminant analysis (fda),1,remote ischemic preconditioning,2
251,chemicals,1,gdm,2
252,characterisation,1,newborn,2
253,multivariate data analysis,1,liquid chromatography-mass spectrometry,2
254,chemometrics,1,peak alignment,2
255,metabolic flux analysis,1,in-stent restenosis,2
256,mass isotopomer distribution,1,aha scientific statements,2
257,adverse drug reactions,1,medium chain fatty acids,2
258,drug discovery and,1,traumatic brain injury,2
259,screening and diagnosis,1,chemical derivatization,2
260,personalized cancer care,1,in-house endogenous databases,2
261,tumorigenesis,1,id-based metabolomics analysis,2
262,analytical methods,1,data pre-processing,2
263,gas chromatography,1,univariate analysis,2
264,in vivo sampling,1,cancer metabolomics,2
265,bacterial and plant applications,1,human metabolome database (hmdb),2
266,biomedical and clinical applications,1,data acquisition and analysis,2
267,metaolomics,1,informatics techniques,2
268,metabolic fingerprinting,1,database design,2
269,pls,1,targeted and untargeted metabolomics,2
270,colorectal cancer,1,dissolved organic matter,2
271,diagnostic test,1,gas chromatography-mass spectrometry,2
272,metabolomics screening,1,extreme environments,2
273,serum tissue,1,mitochondria,2
274,atherosclerosis,1,chinese medicine theory,2
275,coronary artery disease,1,chinese medicine syndrome,2
276,chemical diversity,1,pathways of toxicity,2
277,ecology,1,toxicity testing for the 21st,2
278,evolution,1,processing technology,2
279,herbivore,1,pediatrics,2
280,ions,1,metabolomics society,2
281,ion suppression,1,global initiatives,2
282,targeted metabolomics,1,national programmes,2
283,biological samples,1,future of medicine,2
284,data treatment,1,information and communication,2
285,genetics,1,biomarker identification,2
286,personalized medicine,1,biology,2
287,quantitative systems biology,1,kernel methods,2
288,"high-throughput ""omic"" techniques",1,fisher discriminant analysis (fda),2
289,standardization,1,metabolic flux analysis,2
290,standard,1,mass isotopomer distribution,2
291,environmental,1,screening and diagnosis,2
292,reporting requirements,1,personalized cancer care,2
293,metabolite identification,1,tumorigenesis,2
294,data exchange,1,quantitative systems biology,2
295,data format,1,"high-throughput ""omic"" techniques",2
296,metabolomics standards initiative,1,data exchange,2
297,controlled vocabulary,1,data format,2
298,terminology,1,metabolomics standards initiative,2
299,semantic,1,personalized,1
300,metadata,1,penetrating ballistic-like brain injury,1
301,environmental microorganism,1,network-based,1
302,biodegradation,1,bacterial and plant applications,1
303,pattern recognition,1,biomedical and clinical applications,1
