,Keyword_1,frequency,Keyword_2,degreee
118,nanotubes,1,bituminous mastics,3
119,beta-protein,1,nitrocellulose liquid bandage,3
120,alzheimers-disease,1,nano porous,3
121,bioceramic,1,chitosan nano-green tea,3
122,nano,1,bio-nano particle,3
123,bioactivity,1,hepatocytes,3
124,biocompatibility,1,transmission,3
125,gum tragacanth,1,bioceramic,3
126,polyvinyl alcohol,1,nano,3
127,nano-clay,1,bioactivity,3
128,electrospinning,1,biocompatibility,3
129,asphalt pavements,1,asphalt pavements,3
130,induction heating,1,induction heating,3
131,micro-capsules,1,micro-capsules,3
132,microwave,1,microwave,3
133,automotive clearcoats,1,zirconia-stabilized yttria,3
134,scratch resistance,1,histological changes,3
135,polyhedral oligomeric,1,nano reinforcing material,3
136,zirconia-stabilized yttria,1,composite material,3
137,histological changes,1,mechanical,3
138,nano reinforcing material,1,bone marrow,3
139,composite material,1,ulnar,3
140,mechanical,1,bone nonunion,3
141,biomaterial,1,nano-hydroxyapatite,3
142,artificial bone materials,1,dental implants,3
143,porous n-ha/pa66 composite,1,osseointegration,3
144,bone marrow,1,histomorphometry,3
145,ulnar,1,microcapsule,3
146,bone nonunion,1,nanocapsule,3
147,nano-hydroxyapatite,1,linseed oil (lo),3
148,nano dressing,1,high temperature oxidation resistance,3
149,cytotoxicity,1,crack,3
150,in vivo,1,bone defect,3
151,hydroxyapatites,1,nanotopography,3
152,cartilage,1,angiogenesis,3
153,articular,1,goat,3
154,dental implants,1,bactericidal (sterilization) kinetics,3
155,osseointegration,1,biodegradable,3
156,histomorphometry,1,dermis,3
157,antibacterial,1,ethyl cellulose microcapsules,2
158,bandage,1,nanocapsules,2
159,nano zno,1,micro-nano capsule,2
160,beta-chitin hydrogel,1,calcium alginate,2
161,copper,1,nanosilica,2
162,molecular dynamics simulation,1,taguchi doe method,2
163,microcapsule,1,ferulic acid,2
164,nanocapsule,1,diabetic wound healing,2
165,linseed oil (lo),1,central-composite design,2
166,in situ gelling system,1,bone defects,2
167,nano-curcumin,1,calvaria healing,2
168,cross-linking,1,nano composites,2
169,in,1,chronic ulcer,2
170,oscillatory shear,1,nano silver particles,2
171,poly-l-tyrosine,1,conventional dressing,2
172,circular dichroism,1,warm mix asphalt (wma),2
173,nano-silver,1,nano-scale evaluation,2
174,nano-zirconium,1,self-healing concrete,2
175,antimicrobial,1,high performance concrete,2
176,cotton gauze,1,encapsulated,2
177,elastase inhibition,1,self healing composites,2
178,microspheres,1,nanoreinforced healing agents,2
179,proteins,1,carbon,2
180,sonochemistry,1,histologic analysis,2
181,high temperature oxidation resistance,1,histomorphometrical analysis,2
182,crack,1,impedance measurement,2
183,morphine,1,keratinocytes,2
184,solid lipid nanoparticles,1,nano-patterned porous silicon,2
185,reconstructed full-thickness skin,1,nanotubes,2
186,hybrid materials,1,beta-protein,2
187,bending,1,alzheimers-disease,2
188,nanocomposites,1,automotive clearcoats,2
189,bone defect,1,scratch resistance,2
190,nanotopography,1,polyhedral oligomeric,2
191,angiogenesis,1,biomaterial,2
192,goat,1,artificial bone materials,2
193,bactericidal (sterilization) kinetics,1,porous n-ha/pa66 composite,2
194,biodegradable,1,copper,2
195,dermis,1,molecular dynamics simulation,2
196,dental implant,1,oscillatory shear,2
197,bic,1,poly-l-tyrosine,2
198,surface treatment,1,circular dichroism,2
199,ha,1,morphine,2
200,animal study,1,solid lipid nanoparticles,2
201,composites,1,reconstructed full-thickness skin,2
202,sic,1,carbon fiber polypropylene/carbon nanotube nano-composite,1
203,strength,1,addressable,1
204,multi-layer,1,self-healing core shell fibers,1
205,silica,1,solution blowing nano-/microfibers,1
206,swelling clay,1,silicate-/borate-based bioactive glass fibers,1
207,corrosion phenomena,1,glass conversion,1
