,Keyword_1,frequency,Keyword_2,degreee
79,antenna radiation patterns,1,high-speed interconnects,4
80,aperture antennas,1,packaging,4
81,printed,1,cleanroom,4
82,attenuation,1,silicon,4
83,bends,1,semiconductor processing,4
84,double-ridge,1,implant,4
85,inkjet-printing,1,cad,4
86,metal-insulator-metal (mim),1,cam,4
87,ring resonator,1,ct,4
88,via-hole,1,array antenna,4
89,consumer-grade 3-d printers,1,coaxial feed network,4
90,microwave waveguide,1,vacuum,4
91,cad/cam,1,alloy development,4
92,orthognathic surgery,1,open source,4
93,dual-polarization,1,composite,4
94,orthomode transducer (omt),1,3d,4
95,three-dimensional (3-d),1,dendritic,4
96,orthomode transducer,1,lens (r),4
97,wave-guide,1,porosity,4
98,industrial applications,1,stainless steel,4
99,3d printed,1,fused deposition modeling (fdm),4
100,stripping voltammetry,1,direct digital manufacturing,4
101,zinc,1,on-metal tag,4
102,tap water,1,read range,4
103,coded apertures,1,rfid tags,4
104,coded masks,1,uhf,4
105,x-ray backscatter,1,feed,4
106,implant,1,divider,4
107,cad,1,design,4
108,cam,1,micromachining,4
109,ct,1,beam-scanning,4
110,3-d printing defect detection,1,high-gain,4
111,amperage,1,millimeter-wave (mmw),4
112,filters,1,terahertz (thz),4
113,resonator filters,1,3-d metal,4
114,bandwidth improvement,1,corrugated horn.,4
115,broadband applications,1,metal sintering,4
116,conical inductor,1,horn,4
117,selective laser melting,1,surface,4
118,laser power,1,3d print,4
119,energy efficiency,1,pla filament,4
120,3-d printed electronics,1,open-source,4
121,paper electronics,1,data logging,4
122,accelerator,1,gmaw,4
123,additive construction by extrusion,1,steel,4
124,nanocomposites,1,in situ,4
125,electromagnetic interference,1,spherical resonators,4
126,pellet extrusion,1,fluidics,4
127,biopolymer printing,1,large-scale,4
128,extruder design,1,metamaterials,4
129,fused deposition,1,periodic structures,4
130,diagnosis-based geometry(dbg),1,plasma,4
131,mobile parts hospital(mph),1,heating,4
132,stl,1,launcher,4
133,material extrusion,1,metalworking,4
134,low pressure,1,hot embossing,4
135,vacuum chamber,1,inkjet printing,4
136,tensile strength,1,replication,4
137,ni-mn-ga,1,silver nanostructure,4
138,magnetic shape-memory effect,1,soft,4
139,metal powders,1,stimulation,4
140,3-d printed antenna,1,fabrication,4
141,dual band,1,cultures,4
142,dual-circularly polarized (cp),1,mems,4
143,microwave components,1,x-ray,4
144,array antenna,1,image reconstruction,4
145,coaxial feed network,1,art,4
146,vacuum,1,binary art,4
147,light-emitting diode thermal management,1,mixed art,4
148,fcled,1,3-d microtabrication,4
149,cooling oil encapsulation,1,roic,4
150,stacking module,1,3-d laser-radar,4
151,transparent glass,1,chirped amplitude modulation,4
152,direction of arrival,1,ctia,4
153,millimeterwave technology,1,active sensor,4
154,isolation improvement,1,3-d microfabrication,4
155,laser additive manufacturing (lam),1,colloid,4
156,slot antenna,1,electrostatic motor,4
157,metallization,1,heatuator,4
158,conductive paint,1,metal jet,4
159,corrugations,1,directional coupler,3
160,metal coated plastics,1,power combiner,3
161,mm-wave,1,millimeter-wave band,3
162,additive manufacture,1,antenna arrays,3
163,pbf,1,artificial neural network,3
164,ss316l,1,slotted waveguide,3
165,yb-fiber laser,1,w-band,3
166,aisi 304 stainless steel,1,feeds,3
167,acrylonitrile butadiene,1,selective laser,3
168,advanced manufacturing technologies,1,antenna radiation patterns,3
169,health,1,aperture antennas,3
170,sine waveguide (swg),1,printed,3
171,slow-wave structure (sws),1,attenuation,3
172,rapid,1,bends,3
173,open-source slicer,1,double-ridge,3
174,low cost metal 3-d printer,1,inkjet-printing,3
175,additively manufactured microelectromechanical systems (mems),1,metal-insulator-metal (mim),3
176,magnetic components,1,ring resonator,3
177,magnetic-filled,1,via-hole,3
178,fe-ga alloy (galfenol),1,cad/cam,3
179,magnetostriction,1,orthognathic surgery,3
180,powders,1,3d printed,3
181,waveguide filters,1,stripping voltammetry,3
182,distribution network,1,zinc,3
183,groove gap waveguide,1,tap water,3
184,3-d module,1,coded apertures,3
185,eddy-current sensor,1,coded masks,3
186,inductive displacement measurement,1,x-ray backscatter,3
187,3-d printing (3-d p) fractal antenna,1,filters,3
188,alloy development,1,resonator filters,3
189,binder jetting (bj),1,selective laser melting,3
190,reflector antenna,1,laser power,3
191,3-d,1,energy efficiency,3
192,multifunctional composites,1,3-d printed electronics,3
193,microstructures,1,paper electronics,3
194,weaving,1,pellet extrusion,3
195,metallic lattice truss materials,1,biopolymer printing,3
196,direct metal printing,1,extruder design,3
197,airy beam,1,fused deposition,3
198,microstrip circuit packaging,1,material extrusion,3
199,parallel plate mode,1,low pressure,3
200,additive layer manufacturing,1,vacuum chamber,3
201,fabry-perot cavity,1,tensile strength,3
202,fiber optic sensor,1,ni-mn-ga,3
203,metallic lattice materials,1,magnetic shape-memory effect,3
204,infiltration,1,metal powders,3
205,porous metals,1,three-dimensional printing,3
206,open source,1,fcled,3
207,composite,1,cooling oil encapsulation,3
208,air substrate,1,stacking module,3
209,damascene process,1,transparent glass,3
210,magnetic-electric resonances,1,slot antenna,3
211,magnetoelectric (me),1,metallization,3
212,composite materials,1,conductive paint,3
213,3d,1,corrugations,3
214,dendritic,1,metal coated plastics,3
215,lens (r),1,mm-wave,3
216,porosity,1,additive manufacture,3
217,stainless steel,1,pbf,3
218,metal-pipe,1,ss316l,3
219,corrosion,1,sine waveguide (swg),3
220,hydrogen embrittlement,1,slow-wave structure (sws),3
221,austenitic steel,1,rapid,3
222,air gap substrate,1,fe-ga alloy (galfenol),3
223,antennas,1,magnetostriction,3
224,damascene,1,powders,3
225,thermo-mechanical,1,binder jetting (bj),3
226,metal 3d printing,1,reflector antenna,3
227,long and narrow feature,1,3-d,3
228,tool path verification,1,multifunctional composites,3
229,porous ti6al4v,1,microstructures,3
230,micro-arc oxidation,1,weaving,3
231,hydrothermal,1,direct metal printing,3
232,waveguide-based antenna,1,metallic lattice materials,3
233,3d printed electronics,1,infiltration,3
234,hybrid manufacturing,1,porous metals,3
235,artificial dielectrics,1,composite materials,3
236,dielectric mixtures,1,corrosion,3
237,reinforced substrates,1,hydrogen embrittlement,3
238,hexagonal waveguide,1,austenitic steel,3
239,branch,1,air gap substrate,3
240,helical resonator,1,antennas,3
241,stereolighography,1,damascene,3
242,lna,1,porous ti6al4v,3
243,package,1,micro-arc oxidation,3
244,direct digital manufacturing,1,hydrothermal,3
245,on-metal tag,1,waveguide-based antenna,3
246,read range,1,hexagonal waveguide,3
247,rfid tags,1,branch,3
248,uhf,1,helical resonator,3
249,additive technology,1,stereolighography,3
250,electro-textile,1,lna,3
251,flexible antenna,1,package,3
252,5g,1,additive technology,3
253,multiple-input-multiple-output (mimo),1,electro-textile,3
254,co-cr alloy,1,flexible antenna,3
255,cad/cam milled,1,5g,3
256,laser sintering,1,multiple-input-multiple-output (mimo),3
257,marginal accuracy,1,co-cr alloy,3
258,bull's-eye (be) antenna,1,cad/cam milled,3
259,corrugated surface,1,laser sintering,3
260,leaky wave horn antenna,1,marginal accuracy,3
261,hollow waveguide (wg),1,hollow waveguide (wg),3
262,liquid,1,liquid,3
263,cell printing,1,cell printing,3
264,tissue engineering,1,tissue engineering,3
265,regenerative medicine,1,regenerative medicine,3
266,3-d tissue,1,3-d tissue,3
267,monopulse system,1,monopulse system,3
268,feed,1,fdm,3
269,divider,1,metal-pipe rectangular,3
270,design,1,dual monopulse,3
271,laminated manufacturing,1,wideband monopulse,3
272,delta robot,1,hybrid materials,3
273,pc-mems,1,cellular materials,3
274,fdm,1,microtruss,3
275,metal-pipe rectangular,1,ceramic product,3
276,dielectrophoresis (dep),1,precise forming,3
277,microelectrode,1,creative cup of pineapple,3
278,microfluidic,1,horn array antenna,3
279,micromachining,1,3-d metal printing,3
280,dual monopulse,1,spherical cavity resonators,3
281,wideband monopulse,1,metal-sheet perforation,3
282,hybrid materials,1,dual-band antennas,3
283,cellular materials,1,reconfigurable,3
284,microtruss,1,3-d interposers,3
285,tissue engineering (te),1,glass interposers,3
286,beam-scanning,1,logic memory bandwidth,3
287,high-gain,1,power,3
288,millimeter-wave (mmw),1,intellectual,3
289,terahertz (thz),1,niobium oxide,3
290,ceramic product,1,anodizing,3
291,precise forming,1,porous alumina,3
292,creative cup of pineapple,1,3-dimentional nanostructure,3
293,horn array antenna,1,wires,3
294,3-d metal printing,1,three-dimensional displays,3
295,spherical cavity resonators,1,antenna measurements,3
296,compact wideband 16-way power combiner,1,tool path,3
297,metal-sheet perforation,1,anodic stripping voltammetry,3
298,helix antenna,1,cadmium,3
299,metallic 3-d printing,1,lead,3
300,waveguide directional coupler,1,bismuth film,3
301,light-weight,1,automated test equipment (ate),3
302,corrugated horn.,1,crosstalk noise,3
303,metal sintering,1,pin patterns,3
304,horn,1,pogo pin,3
305,surface,1,porous,3
306,3d print,1,gold,3
307,pla filament,1,laser,3
308,open-source,1,low-temperature cofired ceramic (ltcc),3
309,slot arrays,1,mosfet,3
310,waveguide arrays,1,quad flat no-lead (qfn),3
311,multijet,1,multi-chip module (mcm),3
312,silver nanoparticle,1,thermal,3
313,uv-curable,1,3-d photolithography,3
314,3-d printed waveguide array,1,stitching,3
315,dual-band antennas,1,high topography,3
316,reconfigurable,1,uv exposure,3
317,3-d interposers,1,adhesion,3
318,glass interposers,1,multilevel processing,3
319,logic memory bandwidth,1,photoresist,3
320,power,1,electron beam melting (ebm),2
321,locally resonant acoustic metamaterial,1,binder inkjet printing,2
322,phononic crystals,1,corona discharge,2
323,structural,1,lattice structure,2
324,3-d-printed air-core inductor,1,lightweight antenna,2
325,high-frequency power converters,1,electrically small antenna (esa),2
326,3d metal printing,1,consumer-grade 3-d printers,2
327,directed energy deposition (ded),1,microwave waveguide,2
328,multi-axis machine,1,dual-polarization,2
329,data logging,1,orthomode transducer (omt),2
330,gmaw,1,three-dimensional (3-d),2
331,steel,1,orthomode transducer,2
332,in situ,1,wave-guide,2
333,computer-aided design,1,industrial applications,2
334,cranial implant,1,3-d printing defect detection,2
335,cpw folded slot antenna,1,amperage,2
336,frequency reconfigurable antenna,1,bandwidth improvement,2
337,galinstan,1,broadband applications,2
338,custom 3-d printed acetabular cages,1,conical inductor,2
339,tri-flange,1,accelerator,2
340,revision total hip,1,additive construction by extrusion,2
341,spherical resonators,1,nanocomposites,2
342,intellectual,1,electromagnetic interference,2
343,dental implants,1,diagnosis-based geometry(dbg),2
344,guided surgery,1,mobile parts hospital(mph),2
345,niobium oxide,1,stl,2
346,anodizing,1,3-d printed antenna,2
347,porous alumina,1,dual band,2
348,3-dimentional nanostructure,1,dual-circularly polarized (cp),2
349,3-d metal-direct-printing,1,microwave components,2
350,x-ray scanning,1,direction of arrival,2
351,aerosol jet printing,1,millimeterwave technology,2
352,sub mm wavelength,1,yb-fiber laser,2
353,3d printed antenna,1,aisi 304 stainless steel,2
354,direct-metal-laser-sintering,1,acrylonitrile butadiene,2
355,3d-printing,1,advanced manufacturing technologies,2
356,wires,1,health,2
357,three-dimensional displays,1,open-source slicer,2
358,antenna measurements,1,low cost metal 3-d printer,2
359,fluidics,1,magnetic components,2
360,large-scale,1,magnetic-filled,2
361,metamaterials,1,waveguide filters,2
362,periodic structures,1,distribution network,2
363,plasma,1,groove gap waveguide,2
364,heating,1,3-d module,2
365,launcher,1,eddy-current sensor,2
366,metalworking,1,inductive displacement measurement,2
367,cp-ti,1,metallic lattice truss materials,2
368,ti6al4v,1,airy beam,2
369,biocompatibility,1,microstrip circuit packaging,2
370,powder metallurgy,1,parallel plate mode,2
371,magnetic shielding,1,additive layer manufacturing,2
372,numerical simulation,1,fabry-perot cavity,2
373,soft magnetic materials,1,fiber optic sensor,2
374,microstencil,1,air substrate,2
375,biomems,1,damascene process,2
376,thin films,1,magnetic-electric resonances,2
377,shadow mask,1,magnetoelectric (me),2
378,cell culture,1,metal-pipe,2
379,cell,1,thermo-mechanical,2
380,electrohydrodynamic jet printing,1,metal 3d printing,2
381,3-d surface,1,long and narrow feature,2
382,metal mesh transparent,1,tool path verification,2
383,three-dimensional microstructure,1,3d printed electronics,2
384,metal contact printing,1,hybrid manufacturing,2
385,silicon bulk,1,artificial dielectrics,2
386,hot embossing,1,dielectric mixtures,2
387,inkjet printing,1,reinforced substrates,2
388,replication,1,bull's-eye (be) antenna,2
389,silver nanostructure,1,corrugated surface,2
390,soft,1,leaky wave horn antenna,2
391,bone replacement material,1,laminated manufacturing,2
392,3-d inkjet printing,1,delta robot,2
393,biodegradable metal,1,pc-mems,2
394,above-ic,1,dielectrophoresis (dep),2
395,bpn,1,microelectrode,2
396,electroplating,1,microfluidic,2
397,high-q,1,tissue engineering (te),2
398,inductor,1,compact wideband 16-way power combiner,2
399,silver dendrites,1,helix antenna,2
400,3-d fractal structure,1,metallic 3-d printing,2
401,electrically conductive,1,waveguide directional coupler,2
402,tool path,1,light-weight,2
403,metals,1,locally resonant acoustic metamaterial,2
404,plastics,1,phononic crystals,2
405,printers,1,structural,2
406,robots,1,3d metal printing,2
407,production,1,directed energy deposition (ded),2
408,force sensors,1,multi-axis machine,2
409,sensor design,1,computer-aided design,2
410,anodic stripping voltammetry,1,cranial implant,2
411,cadmium,1,cpw folded slot antenna,2
412,lead,1,frequency reconfigurable antenna,2
413,bismuth film,1,galinstan,2
414,automated test equipment (ate),1,custom 3-d printed acetabular cages,2
415,crosstalk noise,1,tri-flange,2
416,pin patterns,1,revision total hip,2
417,pogo pin,1,dental implants,2
418,stimulation,1,guided surgery,2
419,fabrication,1,3-d metal-direct-printing,2
420,cultures,1,x-ray scanning,2
421,mems,1,aerosol jet printing,2
422,videogrammetric technique,1,sub mm wavelength,2
423,close-range photogrammetry,1,3d printed antenna,2
424,dynamic,1,direct-metal-laser-sintering,2
425,x-ray,1,3d-printing,2
426,image reconstruction,1,magnetic shielding,2
427,art,1,numerical simulation,2
428,binary art,1,soft magnetic materials,2
429,mixed art,1,electrohydrodynamic jet printing,2
430,laminated sacrificial layer,1,3-d surface,2
431,positive photoresist,1,metal mesh transparent,2
432,liquid drops,1,three-dimensional microstructure,2
433,fabrication methods,1,metal contact printing,2
434,solder joint reliability,1,silicon bulk,2
435,three-dimensional (3-d) silicon micro module,1,bone replacement material,2
436,porous,1,3-d inkjet printing,2
437,3-d microtabrication,1,biodegradable metal,2
438,chemical surface activation,1,silver dendrites,2
439,horizontal elements,1,3-d fractal structure,2
440,microcontacts,1,electrically conductive,2
441,roic,1,force sensors,2
442,3-d laser-radar,1,sensor design,2
443,chirped amplitude modulation,1,videogrammetric technique,2
444,ctia,1,close-range photogrammetry,2
445,active sensor,1,dynamic,2
446,aqueous solution inks,1,laminated sacrificial layer,2
447,conductive inks,1,positive photoresist,2
448,continuous inkjet printing,1,liquid drops,2
449,gold,1,fabrication methods,2
450,laser,1,chemical surface activation,2
451,low-temperature cofired ceramic (ltcc),1,horizontal elements,2
452,3-d microfabrication,1,microcontacts,2
453,3-d micromesh structures,1,aqueous solution inks,2
454,multiple inclined uv exposure,1,conductive inks,2
455,su-8,1,continuous inkjet printing,2
456,mosfet,1,3-d micromesh structures,2
457,quad flat no-lead (qfn),1,multiple inclined uv exposure,2
458,multi-chip module (mcm),1,su-8,2
459,thermal,1,wireless interconnects,2
460,wireless interconnects,1,integrated antennas,2
461,integrated antennas,1,clock distribution,2
462,clock distribution,1,liga technology,2
463,liga technology,1,3-d high aspect ratio structures,2
464,3-d high aspect ratio structures,1,light-emitting diode thermal management,1
465,colloid,1,isolation improvement,1
466,electrostatic motor,1,laser additive manufacturing (lam),1
467,heatuator,1,3-d printing (3-d p) fractal antenna,1
468,metal jet,1,slot arrays,1
469,3-d photolithography,1,waveguide arrays,1
470,stitching,1,3-d printed waveguide array,1
471,high topography,1,3-d-printed air-core inductor,1
472,uv exposure,1,high-frequency power converters,1
473,adhesion,1,solder joint reliability,1
474,multilevel processing,1,three-dimensional (3-d) silicon micro module,1
475,photoresist,1,,
