,Keyword_1,frequency,Keyword_2,degreee
115,computing methodologies,1,digital heritage,3
116,360-degree camera,1,industrial shop-floor,3
117,physiology,1,component,3
118,hci,1,imu,3
119,gimbal,1,ins,3
120,playstation eye,1,head mounted displays (hmd),3
121,head-mounted display,1,wearable displays,3
122,subjective vertical test,1,optical combiners,3
123,head tilt,1,smart,3
124,binaural,1,vr devices,2
125,ir headset,1,weight,2
126,3d audio,1,subjective discomfort evaluation,2
127,head tracking,1,distance perception,2
128,stereoscopic vision,1,field-of-view,2
129,oculus rift headset,1,building information modeling,2
130,clinical,1,cloud computing,2
131,visual guidance,1,vergence accommodation conflict,2
132,human - computer interaction,1,head set,2
133,head - mounted display,1,recognizability,2
134,display precision,1,virtual reality headsets,2
135,medical assistive,1,minimally invasive surgery,2
136,virtual museum,1,real-time image processing,2
137,head-mounted device,1,task performance,2
138,3d reconstruction,1,qoe,2
139,360,1,double hand-gesture interaction (dhgi),2
140,3d interactive games,1,walk-through,2
141,digital heritage,1,image-based rendering,2
142,augmented virtuality,1,motion-to-photon latency,2
143,immersive user experience,1,end-to-end latency,2
144,health technology,1,affective virtual reality,2
145,prosthetics,1,autonomic nervous reactivity,2
146,myoelectric,1,biofeedback,2
147,interactive cinema,1,360-degree camera,2
148,video games,1,physiology,2
149,enjoyment,1,human - computer interaction,2
150,flow,1,head - mounted display,2
151,human-robot interaction,1,3d interactive games,2
152,industrial shop-floor,1,augmented virtuality,2
153,component,1,immersive user experience,2
154,imu,1,human-robot interaction,2
155,ins,1,video editing,1
156,head mounted displays (hmd),1,experimental methodology,1
157,wearable displays,1,ethnography,1
158,optical combiners,1,,
159,smart,1,,
