,Keyword_1,frequency,Keyword_2,degreee
202,pascal's law,1,memory-assisted,2
203,electron traps,1,universal verification methodology,2
204,hole traps,1,nv centers,2
205,interface states,1,quantum memory,2
206,random-access storage,1,quantum gate,2
207,ferroelectric storage,1,brain,2
208,ferroelectric thin films,1,discrete fourier transform (dft),2
209,piezoelectricity,1,dynamic computing random access,2
210,byzantine fault-tolerance,1,scientific method,2
211,shared memory algorithms,1,scientific revolution,2
212,tuple spaces,1,the enlightenment,2
213,r-ram,1,random number generation,2
214,mtj device modleing,1,fixed to variable-length,2
215,memory yield,1,variable to,2
216,shift register,1,generational memory,2
217,pipo shift register,1,psychoanalytic case histories,2
218,universal shift register,1,oral history,2
219,context-tree weighting,1,shape memory polymer,2
220,discrete memoryless erasure channel,1,constitutive model,2
221,entropy,1,thermoelasticity,2
222,autoethnography,1,algebra,2
223,autopsychobiography,1,digital integrated circuits,2
224,psychobiography,1,multivalued logic,2
225,mystory,1,memory-assisted compression,2
226,markov chains,1,networking,2
227,order estimation,1,redundancy elimination,2
228,probability,1,reversible computing,2
229,quantum dots,1,reversible logic element,2
230,universal quantum cloning,1,reversible sequential,2
231,adiabatic evolution,1,statistical learning,2
232,dark state,1,stochastic processes,2
233,trapped ions,1,vaccination,2
234,scale,1,hepatitis b virus,2
235,scale-invariance,1,italy,2
236,free recall,1,ferroelectric random access memory,2
237,serial recall,1,ferroelectrics,2
238,kolmogorov,1,multilevel systems,2
239,universal sign code,1,universal embedded database,2
240,mobile phone,1,structure,2
241,portable game,1,communication,2
242,sign presenter,1,computational,2
243,bi-directional current write parallelizing direction current read,1,memory modeling,2
244,1t1cbj,1,resistive-switching memory (rram),2
245,program,1,charge-controlled memristance,2
246,dsp,1,flux-controlled memristance,2
247,fpga,1,zero-net,2
248,shared-memory,1,universal prediction,2
249,tvdft,1,individual continuous sequences,2
250,optical quantum computation,1,finite-memory,2
251,universal quantum computer,1,ferroelectric storage,2
252,optical cnot,1,ferroelectric thin films,2
253,block sorting,1,piezoelectricity,2
254,burrows-wheeler transform,1,byzantine fault-tolerance,2
255,context tree weighting method,1,shared memory algorithms,2
256,vhusc (volume holographic universal storage cache),1,tuple spaces,2
257,disk,1,shift register,2
258,volume,1,pipo shift register,2
259,greeks,1,universal shift register,2
260,chinese,1,context-tree weighting,2
261,cognitive development,1,discrete memoryless erasure channel,2
262,bugs,1,entropy,2
263,cellular automata,1,optical quantum computation,2
264,gliders,1,universal quantum computer,2
265,game of life,1,optical cnot,2
266,larger than life,1,block sorting,2
267,universal remote,1,burrows-wheeler transform,2
268,complementary metal oxide semiconductor (cmos) imager,1,context tree weighting method,2
269,camera,1,vhusc (volume holographic universal storage cache),2
270,context algorithm,1,disk,2
271,finite memory,1,volume,2
272,finite-state machines (fsms),1,complementary metal oxide semiconductor (cmos) imager,2
273,suffix,1,camera,2
274,exponentially decaying memory,1,exponentially decaying memory,2
275,finite-state (fs) machines,1,finite-state (fs) machines,2
276,fs,1,fs,2
277,reference cell,1,short-term and sensory memory,2
278,graph exploration,1,neurophysiological model,2
279,universal traversal sequences,1,quantitative,2
280,chalcogeinde based phase change ram (cram),1,quantum space complexity,2
281,nonvolatile memory (nvm),1,read only memory,2
282,phase-field models,1,reversible computation,2
283,memory effects,1,associative memory,2
284,absorbing sets,1,universal learning networks(ulns),2
285,universal attractors,1,storage capacity,2
286,short-term and sensory memory,1,classical theories of gravity,1
287,neurophysiological model,1,field theories in higher dimensions,1
288,quantitative,1,turing machine,1
289,quantum computation,1,neural network,1
290,1t1mtj,1,nonlinear system identification,1
291,quantum space complexity,1,linear-in-the-parameters nonlinear,1
292,read only memory,1,finite-order multivariate normal universal portfolio,1
293,reversible computation,1,investment wealth,1
294,associative memory,1,graph exploration,1
295,universal learning networks(ulns),1,universal traversal sequences,1
296,storage capacity,1,chalcogeinde based phase change ram (cram),1
297,gmr,1,nonvolatile memory (nvm),1
298,giant magnetoresistance,1,,
299,hspice,1,,
300,model,1,,
301,mram spin-value,1,,
