,Keyword_1,frequency,Keyword_2,degreee
337,measurement accuracy,1,fibre optical current transformer,2
338,converter,1,new application,2
339,power control,1,electronic on load tap changer (oltc),2
340,condition monitoring,1,smart grids (sg),2
341,wavelet transform,1,plug-in electric vehicles,2
342,non conventional transformer,1,condition monitoring,2
343,white,1,load flow control,2
344,load flow control,1,power system control,2
345,power system control,1,harmonic damping,1
346,harmonic losses,1,available transfer capacity (atc),1
347,k-factor,1,flexible ac transmission systems,1
348,load management and nonlinear,1,short-term load forecasting,1
349,airgap transformer,1,distribution transformer load forecasting,1
350,data transmission,1,facts,1
351,energy transmission,1,self-healing optical current transformer,1
352,ironless,1,measurement accuracy,1
